schema,table,column,should_be,table_row_count,n_nonempty,n_double,n_date,n_ts_tz,fixed_width,has_leading_zero,error
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,ORIGINATION_CHARGES,number,28301,15246,14989,519,519,0,1032,
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,PREPAYMENT_PENALTY_TERM,number,28301,1187,937,937,937,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,number,28301,28301,28301,28301,28301,0,11136,
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,APPLICATION_DATE_INDICATOR,date,19136434,13149775,13149775,13149775,13149775,1,13149761,
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,AS_OF_YEAR,date,19136434,19136434,19136434,19136434,19136434,1,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,APPLICANT_AGE,number,17474,17474,2775,2775,2775,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,BALLOON_PAYMENT,number,17474,17474,17474,17474,17474,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,CO_APPLICANT_AGE,number,17474,17474,12731,12731,12731,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,DEBT_TO_INCOME_RATIO,number,17474,11171,5191,5191,5191,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,INTEREST_ONLY_PAYMENT,number,17474,17474,17474,17474,17474,0,0,
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TOTAL_UNITS,number,17474,17474,17237,17237,17237,0,0,
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,APPLICANT_AGE,number,3080000,3031121,0,0,0,0,0,
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,CENSUS_YEAR,date,3080000,3080000,3080000,2800000,2800000,0,0,
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,REGISTRATION_METHOD,number,3080000,2913790,0,0,0,1,0,
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,CURRENTLY_EFFECTIVE_MAP_DATE_RAW,date,25122,24950,0,18459,18459,0,18601,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_0CHLDRN,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_10K_LT15K,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_15K_LT20K,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_1ADULT,number,35601,35601,35601,35601,35601,0,76,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_20K_LT25K,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_25K_LT30K,number,35601,35601,35601,35601,35601,0,16,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_2ADULTS,number,35601,35601,35601,35601,35601,0,147,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_30K_LT40K,number,35601,35601,35601,35601,35601,0,40,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_5K_LT10K,number,35601,35601,35601,35601,35601,0,8,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE25_50,number,35601,35601,35601,35601,35601,0,40,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE51_61,number,35601,35601,35601,35601,35601,0,38,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE62PLUS,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE85PLUS,number,35601,35601,35601,35601,35601,0,295,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_ASIAN_PACIFIC_NONHSP,number,35601,35601,35601,35601,35601,0,474,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED1,number,35601,35601,35601,35601,35601,0,4,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED2,number,35601,35601,35601,35601,35601,0,40,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED3,number,35601,35601,35601,35601,35601,0,19,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BLACK_HSP,number,35601,35601,35601,35601,35601,0,382,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BLACK_NONHSP,number,35601,35601,35601,35601,35601,0,67,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN0_5,number,35601,35601,35601,35601,35601,0,62,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN13_17,number,35601,35601,35601,35601,35601,0,60,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN6_12,number,35601,35601,35601,35601,35601,0,80,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_ALL,number,35601,35601,35601,35601,35601,0,1218,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_GE62,number,35601,35601,35601,35601,35601,0,7,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_HEAD,number,35601,35601,35601,35601,35601,0,7,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_LT62,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_MBR,number,35601,35601,35601,35601,35601,0,7,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD_CHILD,number,35601,35601,35601,35601,35601,0,72,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD_CHILD0_5,number,35601,35601,35601,35601,35601,0,73,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_GE40K,number,35601,35601,35601,35601,35601,0,128,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_HISPANIC,number,35601,35601,35601,35601,35601,0,8624,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT24_HEAD,number,35601,35601,35601,35601,35601,0,185,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT30_MEDIAN,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT50_MEDIAN,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT5K,number,35601,35601,35601,35601,35601,0,74,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT62_HEAD,number,35601,35601,35601,35601,35601,0,31,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT80_MEDIAN,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MEDIAN,number,35601,35601,35601,35601,35601,0,1,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MINORITY,number,35601,35601,35601,35601,35601,0,1521,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MOVEIN,number,35601,35601,35601,35601,35601,0,27,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MULTI,number,35601,35601,35601,35601,35601,0,18822,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_NATIVE_AMERICAN_NONHSP,number,35601,35601,35601,35601,35601,0,662,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_NOINCOME,number,35601,35601,35601,35601,35601,0,311,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OTHER_MAJOR,number,35601,35601,35601,35601,35601,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OTH_HSP,number,35601,35601,35601,35601,35601,0,448,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OVERHOUSED,number,35601,35601,35601,35601,35601,0,72,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_UTILITY_ALLOW,number,35601,35601,35601,35601,35601,0,32,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WAGE_MAJOR,number,35601,35601,35601,35601,35601,0,17,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WELFARE_MAJOR,number,35601,35601,35601,35601,35601,0,239,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WHITE_NOTHSP,number,35601,35601,35601,35601,35601,0,144,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WHT_HSP,number,35601,35601,35601,35601,35601,0,201,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PHA_TOTAL_UNITS,number,35601,12094,12094,12094,12094,0,0,
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,TPCT_OWNSFD,number,35601,35601,35601,35601,35601,0,1155,
HOUSING,HOUSING__FED_HUD_MF_SECTION8_CONTRACTS,TRACS_OVERALL_EXPIRE_QUARTER,date,24309,24309,0,0,0,1,0,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,CALENDAR_YEAR,date,50740,0,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,ENCOUNTERS,number,50740,365,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,EVENT_COUNT,number,50740,0,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,FISCAL_YEAR,date,50740,1510,872,872,872,0,0,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,REPORT_MONTH,date,50740,0,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,CHANGE_PREVIOUS_EMPLOYMENT,number,664616,664616,664616,664616,664616,0,613165,
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,CONTINUED_EMPLOYMENT,number,664616,664616,664613,664613,664613,0,502363,
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,NEW_CONCURRENT_EMPLOYMENT,number,664616,664615,664615,664615,664615,0,660115,
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,NEW_EMPLOYMENT,number,664616,664616,664613,664613,664613,0,369104,
IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,IMMIGRATION_FRAUD_YES_NO,number,609769,29,0,0,0,1,0,
IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,MOST_SERIOUS_CONVICTION_CHARGE,number,609769,169690,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,FINAL_CHARGE,number,2571975,1830971,0,0,0,0,0,
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,MSC_CHARGE,number,2571975,822879,0,0,0,0,0,
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_DEEP_PAGES,CAPTURE_TIMESTAMP_RAW,date,2542,2542,2542,2542,2542,1,0,
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_LISTING,CAPTURE_TIMESTAMP_RAW,date,24897,24897,24897,24897,24897,1,0,
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,OVERDOSE_RATE_BAND,number,3029,3029,0,0,0,0,24,
JUSTICE,JUSTICE__FED_COURTLISTENER_CITATIONS,VOLUME,number,,18123788,18123788,18123788,18123788,0,394,
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_AGREEMENTS,DATE_RAW,date,10007,9342,6428,6898,6898,0,653,
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_NON_INVESTMENT_INCOME,DATE_RAW,date,15302,14640,12205,12793,12793,0,516,
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_SPOUSAL_INCOME,DATE_RAW,date,20174,19777,17292,17532,17532,0,175,
JUSTICE,JUSTICE__FED_COURTLISTENER_INVESTMENTS,TRANSACTION_DATE_RAW,date,1901599,770977,60015,718760,718760,0,528924,
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,FTM_TOTAL_RECEIVED,number,16191,409,409,212,212,0,189,
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_EDUCATIONS,DEGREE_YEAR,date,12777,7915,7915,7915,7915,0,1,
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,TERMINATION_REASON,date,51290,10259,0,0,0,0,0,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TAPE_YEAR,date,988183,988183,988183,988183,988183,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TERMINATION_OR_PROCEDURAL_SUBMISSION,date,988183,988183,988183,988183,988183,0,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ASSET_CASE,number,6965441,6958395,0,0,0,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CHAPTER11_FUTURE_PAYMENTS,number,6965441,6419,0,0,0,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CLOSING_CALENDAR_YEAR,date,6965441,2810400,2810400,2810400,2810400,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CLOSING_FISCAL_YEAR,date,6965441,2810400,2810400,2810400,2810400,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,COUNT_MONTHLY_INCOME,number,6965441,6523657,6523657,0,0,0,432910,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_FINAL_DISPOSITION_CALENDAR_YEAR,date,6965441,2810395,2810395,2810395,2810395,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_FINAL_DISPOSITION_FISCAL_YEAR,date,6965441,2810395,2810395,2810395,2810395,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR2_FINAL_DISPOSITION_CALENDAR_YEAR,date,6965441,523672,523672,523672,523672,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR2_FINAL_DISPOSITION_FISCAL_YEAR,date,6965441,523672,523672,523672,523672,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DOCKET_GENERATION,number,6965441,6965441,6872405,6872405,6872405,1,6872405,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ESTIMATED_ASSETS,number,6965441,6955810,17216,17216,17216,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ESTIMATED_LIABILITIES,number,6965441,6956101,17188,17188,17188,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_CALENDAR_YEAR,date,6965441,6965441,6965441,6965441,6965441,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_FISCAL_YEAR,date,6965441,6965441,6965441,6965441,6965441,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,JOINT_ADMINISTRATION_LEAD,number,6965441,58421,53180,53180,53180,1,53259,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ASSET_CASE,number,6965441,6953461,0,0,0,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ESTIMATED_ASSETS,number,6965441,6955951,16146,16146,16146,1,19,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ESTIMATED_LIABILITIES,number,6965441,6955946,16124,16124,16124,1,22,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,ARBITRATION,number,10857396,10857396,10502087,10502087,10502087,0,5,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,FILE_DATE_USE,date,10857396,10857396,0,10857396,10857396,1,8241669,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,FILING_MAGISTRATE,number,10857396,0,0,0,0,0,0,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TAPE_YEAR,date,10857396,10857396,10857396,10857396,10857396,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_ARBITRATION,number,10857396,10857396,10663752,10663752,10663752,0,0,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_DATE_USE,date,10857396,10395168,0,10395168,10395168,1,7851689,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_MAGISTRATE,number,10857396,0,0,0,0,0,0,
JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,FISCAL_YEAR,date,6299908,6299908,6299908,6299908,6299908,1,0,
JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,TAPE_YEAR,date,6299908,6299908,6299908,6299908,6299908,1,0,
JUSTICE,JUSTICE__FED_OFAC_SDN,ENT_NUM,number,19115,19115,19114,19114,19114,0,0,
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,EU_REF_NUM,number,42347,42347,0,0,0,0,0,
JUSTICE,JUSTICE__INTL_EU_SOCTA_EUROPOL,REPORT_YEAR,date,26,26,26,26,26,1,0,
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,DATE,date,303,303,0,303,303,1,0,
JUSTICE,JUSTICE__INTL_OPENSANCTIONS,BIRTH_DATE_RAW,date,71011,30410,6778,28453,28453,0,0,
JUSTICE,JUSTICE__INTL_OPENSANCTIONS,COUNTRIES,number,71011,57353,0,0,0,0,0,
JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,BIRTH_DATE,date,1281846,519521,50374,509885,509885,0,0,
JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,COUNTRIES,number,1281846,1186002,0,0,0,0,0,
JUSTICE,JUSTICE__INTL_UCDP_GED,ACTIVE_YEAR,date,385918,385918,0,0,0,0,0,
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CRIMINAL_CHARGES,number,15476,15476,0,0,0,0,0,
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,MEDIAN_HOUSEHOLD_INCOME_ACS_CENSUS_TRACT,number,15476,13104,13104,13104,13104,0,0,
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,TOTAL_POPULATION_OF_CENSUS_TRACT_2019_ACS_5_YEAR_ESTIMATES,number,15476,14151,14151,14151,14151,0,52,
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,VICTIM_S_AGE,number,15476,15469,14710,14710,14710,0,0,
JUSTICE,JUSTICE__XC_NAGIX_DPRK_MISSILE_TESTS,DATE,date,340,340,0,332,332,0,0,
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,BUSINESS_REGISTRATION_NUMBERS,number,33828,2367,353,353,353,0,0,
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,DATE_OF_BIRTH_RAW,date,33828,23356,262,7860,7860,0,5978,
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,INDIVIDUAL_DATE_OF_BIRTH,date,1011,734,0,0,0,0,0,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_FEMALE_PRISON_ADMITS_RATE,number,128507,10313,10313,9188,9188,0,9261,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_FEMALE_PRISON_POP_RATE,number,128507,10044,10044,8137,8137,0,8160,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_JAIL_POP_RATE,number,128507,72594,72594,47508,47508,0,45951,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_MALE_PRISON_ADMITS_RATE,number,128507,10220,10220,8404,8404,0,8391,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_MALE_PRISON_POP_RATE,number,128507,10176,10176,6805,6805,0,6766,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_PRISON_ADMITS_RATE,number,128507,12764,12764,10930,10930,0,10910,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_PRISON_POP_RATE,number,128507,11781,11781,8385,8385,0,8344,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_FEMALE_PRISON_ADMITS_RATE,number,128507,22731,22731,5327,5327,0,5074,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_FEMALE_PRISON_POP_RATE,number,128507,26889,26889,5117,5117,0,4708,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_JAIL_POP_RATE,number,128507,73337,73337,11788,11788,0,8001,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_MALE_PRISON_ADMITS_RATE,number,128507,23910,23910,2963,2963,0,2570,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_MALE_PRISON_POP_RATE,number,128507,28356,28356,2147,2147,0,1551,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_PRISON_ADMITS_RATE,number,128507,33512,33512,5426,5426,0,5053,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_PRISON_POP_RATE,number,128507,36414,36414,3926,3926,0,3399,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_ADMITS_RATE,number,128507,59445,59445,2714,2714,0,2070,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_DISCHARGES,number,128507,52731,52731,2248,2248,0,1313,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_DISCHARGES_RATE,number,128507,52723,52723,1632,1632,0,1067,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_POP_RATE,number,128507,92618,92618,14121,14121,0,13303,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_PRISON_ADMITS_RATE,number,128507,54837,54837,14183,14183,0,13743,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_PRISON_POP_RATE,number,128507,58456,58456,12742,12742,0,12274,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LAND_AREA,number,128507,128507,128507,121,121,0,0,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_FEMALE_PRISON_ADMITS_RATE,number,128507,17177,17177,8837,8837,0,8749,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_FEMALE_PRISON_POP_RATE,number,128507,20000,20000,8766,8766,0,8643,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_JAIL_POP_RATE,number,128507,74205,74205,16196,16196,0,14217,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_MALE_PRISON_ADMITS_RATE,number,128507,17910,17910,6149,6149,0,5991,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_MALE_PRISON_POP_RATE,number,128507,21502,21502,4510,4510,0,4234,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_PRISON_ADMITS_RATE,number,128507,26559,26559,12831,12831,0,12674,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_PRISON_POP_RATE,number,128507,28955,28955,9418,9418,0,9203,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_ADMITS_RATE,number,128507,59433,59433,2314,2314,0,1611,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_DISCHARGES,number,128507,52731,52731,1498,1498,0,27,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_DISCHARGES_RATE,number,128507,52723,52723,571,571,0,11,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_POP_RATE,number,128507,92618,92618,2516,2516,0,1498,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_PRISON_ADMITS_RATE,number,128507,55746,55746,2768,2768,0,2196,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_PRISON_POP_RATE,number,128507,59402,59402,1883,1883,0,1238,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,METRO_AREA,number,128507,75274,75274,75274,75274,1,0,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_FEMALE_PRISON_ADMITS_RATE,number,128507,12233,12233,8798,8798,0,8753,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_FEMALE_PRISON_POP_RATE,number,128507,12795,12795,7772,7772,0,7695,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_JAIL_POP_RATE,number,128507,73231,73231,45353,45353,0,42989,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_MALE_PRISON_ADMITS_RATE,number,128507,12444,12444,8127,8127,0,8029,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_MALE_PRISON_POP_RATE,number,128507,13232,13232,6304,6304,0,6135,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_PRISON_ADMITS_RATE,number,128507,20670,20670,15485,15485,0,15404,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_PRISON_POP_RATE,number,128507,20031,20031,11973,11973,0,11817,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_CONTRACTED_IN,number,128507,5597,5597,4246,4246,0,3324,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_CONTRACTED_OUT,number,128507,2065,2065,1714,1714,0,1416,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_INCARCERATION,number,128507,65506,65506,40033,40033,0,213,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_INCARCERATION_RATE,number,128507,65443,65443,699,699,0,23,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_ADMITS,number,128507,88129,88129,31725,31725,0,594,
