schema,table,column,ruling,reason,n_nonempty,pct_double,pct_date
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CURRENT_MMWR_YEAR,ambiguous_date,both_parse,1932840,1.000,1.000
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,REPORTING_AREA,keep_text,low_cast,1932840,0.000,0.000
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,AGE_NUM,cast_double,clean,6390,1.000,0.815
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,UNIT_NUM,ambiguous_number,both_parse,6390,1.000,1.000
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,YEAR_NUM,ambiguous_number,both_parse,6390,1.000,1.000
HEALTH,HEALTH__FED_CLINICALTRIALS,MAXIMUM_AGE,keep_text,low_cast,261,0.000,0.000
HEALTH,HEALTH__FED_CLINICALTRIALS,MINIMUM_AGE,keep_text,low_cast,467,0.000,0.000
HEALTH,HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,TOTAL_RESIDENTS,keep_text,low_cast,31403215,0.136,0.136
HEALTH,HEALTH__FED_CMS_HCRIS,RPT_REC_NUM,ambiguous_number,both_parse,6103,1.000,1.000
HEALTH,HEALTH__FED_CMS_HOME_HEALTH,HOW_MUCH_MEDICARE_SPENDS_ON_AN_EPISODE_OF_CARE_AT_THIS_AGENCY_COMPARED_TO_MEDICARE_SPENDING_ACROSS_ALL_AGENCIES_NATIONALLY,keep_text,partial_cast,12392,0.698,0.000
HEALTH,HEALTH__FED_CMS_HOME_HEALTH,NO_OF_EPISODES_TO_CALC_HOW_MUCH_MEDICARE_SPENDS_PER_EPISODE_OF_CARE_AT_AGENCY_COMPARED_TO_SPENDING_AT_ALL_AGENCIES_NATIONAL,keep_text,partial_cast,12392,0.598,0.598
HEALTH,HEALTH__FED_CMS_HPT_MRF,DE_IDENTIFIED_MAX_NEGOTIATED_CHARGE,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_HPT_MRF,DE_IDENTIFIED_MIN_NEGOTIATED_CHARGE,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_HPT_MRF,GROSS_CHARGE,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_HPT_MRF,PAYER_SPECIFIC_NEGOTIATED_CHARGE_ALGORITHM,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_HPT_MRF,PAYER_SPECIFIC_NEGOTIATED_CHARGE_DOLLAR,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_HPT_MRF,STANDARD_CHARGE_METHOD,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,MEASURE_SCORE,cast_double,clean,12456456,1.000,0.410
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,BENE_AVG_AGE,cast_double,clean,381228,1.000,0.143
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,BENE_AVG_RISK_SCRE,cast_double,clean,381227,1.000,0.000
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,BENE_AVG_AGE,cast_double,clean,3044,1.000,0.002
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,BENE_AVG_RISK_SCRE,cast_double,clean,3044,1.000,0.000
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,BENE_AVG_AGE,ambiguous_number,both_parse,1296739,1.000,1.000
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,BENE_AVG_RISK_SCRE,cast_double,clean,1296739,1.000,0.000
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,BENE_AVG_AGE,ambiguous_number,both_parse,1296739,1.000,1.000
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,BENE_AVG_RISK_SCRE,cast_double,clean,1296739,1.000,0.000
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,PAYMENT_DENIAL_LENGTH_IN_DAYS,ambiguous_number,both_parse,2470,1.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,DATE_OF_PAYMENT,keep_text,id_smell,15385047,0.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,FORM_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,15385047,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,NATURE_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,15385047,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,PROGRAM_YEAR,ambiguous_date,both_parse,15385047,1.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS,cast_double,clean,15385047,1.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,DATE_OF_PAYMENT,keep_text,id_smell,13250000,0.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,FORM_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,13250000,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,NATURE_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,13250000,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,PROGRAM_YEAR,ambiguous_date,both_parse,13250000,1.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS,cast_double,clean,13250000,1.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,DATE_OF_PAYMENT,keep_text,id_smell,14700786,0.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,FORM_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,14700786,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,NATURE_OF_PAYMENT_OR_TRANSFER_OF_VALUE,keep_text,low_cast,14700786,0.000,0.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,PROGRAM_YEAR,ambiguous_date,both_parse,14700786,1.000,1.000
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS,cast_double,clean,14700786,1.000,0.000
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,BENE_AVG_AGE,cast_double,clean,1416883,1.000,0.045
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,BENE_AVG_RISK_SCRE,cast_double,clean,1416882,1.000,0.000
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,OPIOID_LA_PRSCRBR_RATE,cast_double,clean,369838,1.000,0.823
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,OPIOID_PRSCRBR_RATE,cast_double,clean,1066467,1.000,0.577
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACRDTN_EFCTV_DT,ambiguous_date,both_parse,7947,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACRDTN_EXPRTN_DT,ambiguous_date,both_parse,6361,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,ASC_BGN_SRVC_DT,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CHOW_DT,ambiguous_date,both_parse,4757,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,CHOW_PRIOR_DT,ambiguous_date,both_parse,2967,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,CRTFCTN_DT,ambiguous_date,both_parse,44427,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,ESRD_NTWRK_NUM,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_POS_OTHER,FAX_PHNE_NUM,ambiguous_number,both_parse,5751,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,FQHC_APPROVED_RHC_PROVIDER_NUM,keep_text,id_smell,224,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCD_VNDR_NUM,keep_text,partial_cast,4709,0.774,0.774
HEALTH,HEALTH__FED_CMS_POS_OTHER,MEDICARE_HOSPICE_PROVIDER_NUM,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NCRY_PRVDR_DSGNTD_DT,ambiguous_date,both_parse,187,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,NCRY_PRVDR_LOST_DT,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ORGNL_PRTCPTN_DT,ambiguous_date,both_parse,44429,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHNE_NUM,keep_text,id_smell,43898,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,PSYCH_UNIT_EFCTV_DT,ambiguous_date,both_parse,2439,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,PSYCH_UNIT_TRMNTN_DT,ambiguous_date,both_parse,1307,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,REHAB_UNIT_EFCTV_DT,ambiguous_date,both_parse,1647,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,REHAB_UNIT_TRMNTN_DT,ambiguous_date,both_parse,695,1.000,1.000
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNCL_STF_NUM,keep_text,empty,0,,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TRMNTN_EXPRTN_DT,ambiguous_date,both_parse,18179,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,ALLOWED_CHARGES,cast_double,clean,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_10,keep_text,low_cast,170008,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_21,keep_text,low_cast,104940,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_22,keep_text,low_cast,101389,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_24,keep_text,low_cast,92345,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_4,keep_text,low_cast,236099,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,COST_MEASURE_ID_5,keep_text,low_cast,224518,0.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,FINAL_SCORE,cast_double,clean,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IA_MEASURE_SCORE_1,ambiguous_number,both_parse,370128,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IA_MEASURE_SCORE_2,ambiguous_number,both_parse,255144,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IA_MEASURE_SCORE_3,ambiguous_number,both_parse,130981,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IA_MEASURE_SCORE_4,ambiguous_number,both_parse,51795,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IMPROVEMENT_ACTIVITIES_IA_CATEGORY_SCORE,ambiguous_number,both_parse,503917,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,IMPROVEMENT_ACTIVITIES_IA_CATEGORY_WEIGHT,keep_text,id_smell,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_1,ambiguous_number,both_parse,268662,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_10,keep_text,id_smell,215441,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_11,keep_text,id_smell,191065,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_12,keep_text,id_smell,123465,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_13,keep_text,id_smell,93773,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_14,keep_text,id_smell,49472,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_15,keep_text,id_smell,20248,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_16,keep_text,id_smell,3668,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_17,keep_text,id_smell,825,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_18,keep_text,id_smell,783,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_19,keep_text,id_smell,714,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_2,ambiguous_number,both_parse,268662,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_20,keep_text,id_smell,1,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_3,ambiguous_number,both_parse,268662,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_4,ambiguous_number,both_parse,268518,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_5,ambiguous_number,both_parse,268451,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_6,ambiguous_number,both_parse,268448,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_7,ambiguous_number,both_parse,263773,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_8,keep_text,id_smell,258193,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_9,keep_text,id_smell,244140,1.000,1.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PROMOTING_INTEROPERABILITY_PI_CATEGORY_SCORE,cast_double,clean,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PROMOTING_INTEROPERABILITY_PI_CATEGORY_WEIGHT,keep_text,id_smell,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_CATEGORY_SCORE,cast_double,clean,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_CATEGORY_WEIGHT,keep_text,id_smell,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_IMPROVEMENT_SCORE,cast_double,clean,503917,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_1,cast_double,clean,468264,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_10,keep_text,id_smell,192058,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_11,cast_double,clean,90257,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_2,cast_double,clean,459313,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_3,cast_double,clean,449417,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_4,cast_double,clean,443331,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_5,cast_double,clean,434534,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_6,cast_double,clean,423999,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_7,cast_double,clean,319321,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_8,cast_double,clean,281617,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_9,keep_text,id_smell,246226,1.000,0.000
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,RECEIVED_FACILITY_SCORE,keep_text,low_cast,503917,0.000,0.000
HEALTH,HEALTH__FED_FDA_DEVICE_CLASSIFICATION,REGISTRATION_NUMBER_LIST,keep_text,low_cast,5508,0.106,0.106
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,PRODUCT_QUANTITY,keep_text,low_cast,38774,0.186,0.185
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,REGISTRATION_NUMBER_LIST,keep_text,empty,0,,
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,PRODUCT_QUANTITY,keep_text,low_cast,17291,0.020,0.020
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,REGISTRATION_NUMBER,ambiguous_number,both_parse,262776,1.000,1.000
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,REG_EXPIRY_DATE_YEAR,ambiguous_date,both_parse,263374,1.000,1.000
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,DEATH_DT,keep_text,low_cast,233264,0.000,0.000
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,EVENT_DT,ambiguous_date,both_parse,4899585,1.000,1.000
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,FDA_DT,keep_text,low_cast,5811086,0.264,0.264
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,INIT_FDA_DT,ambiguous_date,both_parse,1534886,1.000,1.000
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,MFR_DT,ambiguous_date,both_parse,5755807,1.000,1.000
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,MFR_NUM,keep_text,low_cast,5523082,0.005,0.005
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,REPT_DT,keep_text,low_cast,5273782,0.290,0.290
HEALTH,HEALTH__FED_FDA_FAERS_DRUG,EXP_DT,ambiguous_date,both_parse,3641576,1.000,1.000
HEALTH,HEALTH__FED_FDA_FAERS_DRUG,LOT_NUM,keep_text,low_cast,717696,0.326,0.326
HEALTH,HEALTH__FED_FDA_FAERS_DRUG,NDA_NUM,ambiguous_number,both_parse,1840409,1.000,1.000
HEALTH,HEALTH__FED_FDA_PURPLE_BOOK,ROUTE_OF_ADMINISTRATION,keep_text,low_cast,2220,0.000,0.000
HEALTH,HEALTH__FED_HHS_OIG_LEIE,EXCLUSION_DATE,ambiguous_date,both_parse,83369,1.000,1.000
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,FORMAL_RATIO,keep_text,low_cast,62545,0.000,0.000
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,PROVIDER_RATIO_GOAL,keep_text,low_cast,72335,0.000,0.000
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,WITHDRAWN_DATE_STRING,keep_text,low_cast,48511,0.000,0.000
HEALTH,HEALTH__FED_HRSA_NPDB,PAYMENT_NUMBER,keep_text,low_cast,532693,0.000,0.000
HEALTH,HEALTH__FED_NURSINGHOME411,EXPECTED_NURSE_AIDE_STAFFING_HOURS_PER_RESIDENT_DAY,cast_double,clean,14365,1.000,0.000
HEALTH,HEALTH__FED_NURSINGHOME411,EXPECTED_RN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14365,1.000,0.000
HEALTH,HEALTH__FED_NURSINGHOME411,REGISTERED_NURSE_HOURS_PER_RESIDENT_PER_DAY_ON_THE_WEEKEND,cast_double,clean,14366,1.000,0.001
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_LICENSED_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14366,1.000,0.000
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_LPN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14366,1.000,0.003
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_NURSE_AIDE_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14366,1.000,0.001
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_PHYSICAL_THERAPIST_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14363,1.000,0.058
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_RN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,cast_double,clean,14366,1.000,0.000
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,MEDIAN,ambiguous_number,both_parse,2040,1.000,1.000
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_BUY1,cast_date,clean,1,0.000,1.000
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND1,cast_date,clean,5597,0.000,1.000
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND2,cast_date,clean,62,0.000,1.000
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND3,keep_text,empty,0,,
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LEFTAFR,cast_date,clean,4109,0.000,1.000
HISTORY,HISTORY__FED_DENSHO_DDR,DATE,keep_text,empty,0,,
HOUSING,HOUSING__FED_CFPB_HMDA,ACTIVITY_YEAR,ambiguous_date,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA,APPLICANT_AGE,keep_text,low_cast,28301,0.152,0.152
HOUSING,HOUSING__FED_CFPB_HMDA,BALLOON_PAYMENT,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA,CO_APPLICANT_AGE,keep_text,partial_cast,28301,0.729,0.729
HOUSING,HOUSING__FED_CFPB_HMDA,DEBT_TO_INCOME_RATIO,keep_text,low_cast,17736,0.427,0.427
HOUSING,HOUSING__FED_CFPB_HMDA,DISCOUNT_POINTS,keep_text,partial_cast,7596,0.966,0.021
HOUSING,HOUSING__FED_CFPB_HMDA,INTEREST_ONLY_PAYMENT,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA,INTEREST_RATE,keep_text,partial_cast,19099,0.987,0.007
HOUSING,HOUSING__FED_CFPB_HMDA,INTRO_RATE_PERIOD,keep_text,partial_cast,6866,0.964,0.964
HOUSING,HOUSING__FED_CFPB_HMDA,LOAN_TO_VALUE_RATIO,keep_text,partial_cast,18138,0.986,0.053
HOUSING,HOUSING__FED_CFPB_HMDA,ORIGINATION_CHARGES,keep_text,partial_cast,15246,0.983,0.034
HOUSING,HOUSING__FED_CFPB_HMDA,PREPAYMENT_PENALTY_TERM,keep_text,partial_cast,1187,0.789,0.789
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_LOAN_COSTS,keep_text,partial_cast,15165,0.983,0.005
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_POINTS_AND_FEES,keep_text,low_cast,288,0.108,0.000
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_UNITS,keep_text,partial_cast,28301,0.990,0.990
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,ACTIVITY_YEAR,ambiguous_date,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,APPLICANT_AGE,keep_text,low_cast,28301,0.152,0.152
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,BALLOON_PAYMENT,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,CO_APPLICANT_AGE,keep_text,partial_cast,28301,0.729,0.729
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,FFIEC_MSA_MD_MEDIAN_FAMILY_INCOME,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,INTEREST_ONLY_PAYMENT,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,ORIGINATION_CHARGES,keep_text,partial_cast,15246,0.983,0.034
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,PREPAYMENT_PENALTY_TERM,keep_text,partial_cast,1187,0.789,0.789
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,ambiguous_number,both_parse,28301,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,APPLICATION_DATE_INDICATOR,keep_text,id_smell,13149775,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,AS_OF_YEAR,ambiguous_date,both_parse,19136434,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,APPLICANT_AGE,keep_text,low_cast,17474,0.159,0.159
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,BALLOON_PAYMENT,ambiguous_number,both_parse,17474,1.000,1.000
