schema,mart_table,column,raw_table,old_verdict,verdict,mart_rows,raw_rows,mart_non_blank,raw_non_blank,raw_top_values
HEALTH,HEALTH__FED_CMS_POS_OTHER,APLNC_EQUIP_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,BLOOD_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,BLOOD_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,BLOOD_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CL_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CL_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CL_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CNSLNG_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTL_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTL_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTL_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DTRY_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DTRY_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DTRY_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SP_HOME_TRNG_SPRT_HD_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HMDLYS_SRVC_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HMMKR_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,INTRN_RSDNT_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_SCL_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_SUPLY_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRSNG_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NTRTNL_GDNC_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ORTHTC_PRSTHTC_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ORTHTC_PRSTHTC_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ORTHTC_PRSTHTC_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OTHR_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SP_HOME_TRNG_SPRT_PD_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PRTNL_DLYS_SRVC_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCY_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCY_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCY_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRY_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRY_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRY_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PSYCHLGCL_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PSYCHLGCL_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PSYCHLGCL_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RSPRTRY_CARE_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RSPRTRY_CARE_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RSPRTRY_CARE_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SHRT_TERM_IP_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORK_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORK_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORK_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_EMPLEE_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_CNTRCTR_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_ARNGMT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGY_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_THRPY_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_OTHR_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_OTHR_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_OTHR_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VCTNL_GDNC_SRVC_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VCTNL_SRVC_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VCTNL_SRVC_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VCTNL_SRVC_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DGNSTC_XRAY_OFSITE_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DGNSTC_XRAY_ONST_NRSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DGNSTC_XRAY_ONST_RSDNT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACUTE_RESP_CARE_CD,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PROFNL_ADMIN_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PROFNL_ADMIN_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PROFNL_ADMIN_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HH_AIDE_EMPLEE_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HH_AIDE_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_AIDE_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_AIDE_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_AIDE_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CNSLR_EMPLEE_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,CNSLR_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DIETN_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DIETN_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DIETN_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DRCT_CARE_PRSNEL_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,FOOD_SRVC_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,FOOD_SRVC_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,FOOD_SRVC_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HH_AIDE_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HMMKR_EMPLEE_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HMMKR_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
