db,schema,table,column,ordinal,dtype,charlen,numprec,numscale,nullable,comment
LIBRARY_META,REGISTRY,COLUMN_CATALOG,KEY_TIER,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,KEY_POPULATED_PCT,11,FLOAT,,,,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,PLAIN_GLOSS,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,GLOSS_SOURCE,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,SAMPLE_VALUES,14,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,PROFILE_N,15,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,COLUMN_CATALOG,PROFILED_AT,16,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,FACET_CROSSWALK,RAW_CATEGORY,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_CROSSWALK,NORM_KEY,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_CROSSWALK,DOMAIN_PRIMARY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_CROSSWALK,DOMAIN_SECONDARY,4,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,FACET_VOCAB,FACET,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_VOCAB,VALUE,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_VOCAB,TIER,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_VOCAB,LABEL,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FACET_VOCAB,SORT_ORD,5,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,OBJECT_FQN,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,LANDING_FQN,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,SOURCE_ID,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,LAYER,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,FRIENDLY_SCHEMA,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,FRIENDLY_NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,FRIENDLY_DOMAIN,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,ONE_LINER,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,COMMENT,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,IS_SAMPLE,10,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,ROW_COUNT,11,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,THE_LIBRARY_FQN,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER,GENERATED_AT,13,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,OBJECT_FQN,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,LANDING_FQN,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,SOURCE_ID,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,LAYER,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,FRIENDLY_SCHEMA,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,FRIENDLY_NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,FRIENDLY_DOMAIN,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,ONE_LINER,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,COMMENT,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,IS_SAMPLE,10,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,ROW_COUNT,11,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,THE_LIBRARY_FQN,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,MANAGED_BY,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,FRIENDLY_LAYER_EXTRAS,GENERATED_AT,14,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,URL,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,TIER,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,TOOL,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,INTAKE_ROUTING,ROUTED_AT,5,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,NONEMPTY_RATIO,2,FLOAT,,,,YES,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,SAMPLED_COLS,3,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,LANDING_DENSITY_PROBE,PROBED_AT,4,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,MODEL,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,FOLDER,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,SAMPLE_NOTE,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,MART_SAMPLE_NOTES,DETECTED_AT,5,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,DATASET_UID,1,NUMBER,,38,0,NO,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,PORTAL_SOURCE_ID,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,PORTAL_NAME,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,PLATFORM,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,DATASET_TITLE,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,DATASET_ID,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,COLUMN_NAMES,7,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,ROW_COUNT,8,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,LAST_UPDATED,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,SOURCE_URL,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,JOIN_KEYS,11,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,PORTAL_DATASET_INDEX,TOP_TIER,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,SOURCE_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,LANDING_FQN,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,RECENCY_COL,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,RECENCY_KIND,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,DATA_THROUGH_ISO,5,DATE,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,ROW_COUNT,6,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,CADENCE_BUCKET,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,FRESHNESS_STATE,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,LAST_MEASURED_AT,9,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_FRESHNESS,NOTE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY,SOURCE_ROLE,41,TEXT,20,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,SOURCE_REGISTRY_BAK_20260729,SOURCE_ROLE,41,TEXT,20,,,YES,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,DOMAIN,1,TEXT,16777216,,,NO,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,SOURCES_PRIMARY,2,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,SOURCES_INCL_SECONDARY,3,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,LANDED,4,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,TOTAL_ROWS,5,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,V_DOMAIN_SUMMARY,BACKLOG,6,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,NAME,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,DOMAIN_PRIMARY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,LIFECYCLE,5,TEXT,7,,,NO,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,NEEDS_TOPIC,6,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,DOMAIN_SOURCE,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_REVIEW_QUEUE,DOMAIN_CONFIDENCE,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,TOTAL_REGISTRY_SOURCES,1,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,ACTIVE_SOURCES,2,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,RETIRED_SOURCES,3,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,ANCHOR_SOURCES,4,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,SUPPORTING_SOURCES,5,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,REFERENCE_SOURCES,6,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,RECON_STUBS,7,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,DOMAIN_CLASSIFIED,8,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,DOMAIN_UNCLASSIFIED,9,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_COVERAGE,ANALYTICAL_SOURCES_ACTIVE,10,NUMBER,,18,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_DOMAIN,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_DOMAIN,DOMAIN,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_DOMAIN,ROLE,3,TEXT,9,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,SOURCE_ID,1,TEXT,16777216,,,NO,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LANDING_FQN,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,RECENCY_COL,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,RECENCY_KIND,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,DATA_THROUGH_ISO,5,DATE,,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,ROW_COUNT,6,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,CADENCE_BUCKET,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,DATA_AGE_DAYS,8,NUMBER,,9,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,FRESHNESS_STATE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,FRESHNESS_STATE_AT_MEASURE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LAST_MEASURED_AT,11,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LAST_RUN_ID,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LAST_RUN_AT,13,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LAST_RUN_STATUS,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LAST_RUN_ROWS,15,NUMBER,,38,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,LOAD_MINUS_DATA_DAYS,16,NUMBER,,9,0,YES,
LIBRARY_META,REGISTRY,V_SOURCE_FRESHNESS,NOTE,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_KEY,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_KEY,JOIN_KEY,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_THEME,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_SOURCE_THEME,THEME,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,V_STATE,METRIC,1,TEXT,16777216,,,NO,
LIBRARY_META,REGISTRY,V_STATE,VALUE,2,TEXT,16777216,,,NO,
LIBRARY_META,REGISTRY,V_STATE,AS_OF,3,TIMESTAMP_LTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,PRIORITY_TIER,22,TEXT,16777216,,,YES,
