schema,table,column,should_be,table_row_count
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_SPECIALTY_STATE_AGG,PROGRAM_YEAR,date,34993
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,ASSET_MGR_POSITIONS_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,ASSET_MGR_POSITIONS_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,ASSET_MGR_POSITIONS_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,CHANGE_IN_ASSET_MGR_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,CHANGE_IN_ASSET_MGR_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,CHANGE_IN_ASSET_MGR_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_ASSET_MGR_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_ASSET_MGR_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_ASSET_MGR_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_DEALER_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_DEALER_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_DEALER_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_LEV_MONEY_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_LEV_MONEY_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_LEV_MONEY_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_NONREPT_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_NONREPT_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_OTHER_REPT_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_TOT_REPT_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OI_TOT_REPT_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,PCT_OF_OPEN_INTEREST_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,TRADERS_ASSET_MGR_LONG_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,TRADERS_ASSET_MGR_SHORT_ALL,number,34683
EDUCATION,EDUCATION__FED_CFTC_COT_FINANCIAL,TRADERS_ASSET_MGR_SPREAD_ALL,number,34683
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,BUSINESS_REGISTRATION_NUMBERS,number,33828
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,DATE_OF_BIRTH_RAW,date,33828
ECONOMICS,ECONOMICS__FED_DOL_FORM5500,FORM_YEAR,date,33484
ECONOMICS,ECONOMICS__FED_DOL_FORM5500,LAST_RPT_PLAN_NUM,number,33484
ECONOMICS,ECONOMICS__FED_DOL_FORM5500,PLAN_NUM,number,33484
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,ACFT_YEAR,date,31503
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,OPER_CERT_NUM,number,31503
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_NUM,number,31503
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,RWY_WIDTH,number,31503
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,TOTAL_SEATS,number,31503
CORE,DIM_DATE,YEAR_MONTH,date,31411
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_MONTH,date,30968
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_YEAR,date,30968
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LATITUDE,number,30968
TRANSPORT,TRANSPORT__FED_NTSB_AVIATION_EVENTS,LONGITUDE,number,30968
HOUSING,HOUSING__FED_CFPB_HMDA,ACTIVITY_YEAR,date,28301
HOUSING,HOUSING__FED_CFPB_HMDA,APPLICANT_AGE,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,BALLOON_PAYMENT,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,CO_APPLICANT_AGE,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,DEBT_TO_INCOME_RATIO,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,DISCOUNT_POINTS,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,INTEREST_ONLY_PAYMENT,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,INTEREST_RATE,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,INTRO_RATE_PERIOD,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,LOAN_TO_VALUE_RATIO,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,ORIGINATION_CHARGES,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,PREPAYMENT_PENALTY_TERM,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_LOAN_COSTS,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_POINTS_AND_FEES,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA,TOTAL_UNITS,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,ACTIVITY_YEAR,date,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,APPLICANT_AGE,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,BALLOON_PAYMENT,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,CO_APPLICANT_AGE,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,FFIEC_MSA_MD_MEDIAN_FAMILY_INCOME,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,INTEREST_ONLY_PAYMENT,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,ORIGINATION_CHARGES,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,PREPAYMENT_PENALTY_TERM,number,28301
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,TRACT_MEDIAN_AGE_OF_HOUSING_UNITS,number,28301
ENERGY,ENERGY__FED_EIA860_3_1_GENERATOR,UPRATE_OR_DERATE_COMPLETED_DURING_YEAR,date,26855
CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES,COUNTRIES,number,26768
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,CURRENTLY_EFFECTIVE_MAP_DATE_RAW,date,25122
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_LISTING,CAPTURE_TIMESTAMP_RAW,date,24897
HOUSING,HOUSING__FED_HUD_MF_SECTION8_CONTRACTS,TRACS_OVERALL_EXPIRE_QUARTER,date,24309
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_ARS,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_AUD,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_BGN,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_BRL,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_CLP,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_CZK,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_DKK,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_EUR,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_GBP,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_HUF,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_ILS,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_INR,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_MXN,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_NZD,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_PLN,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_RON,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_SEK,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_TWD,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_USD,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,SPEND_ZAR,number,21211
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_ADVERTISER_STATS,TOTAL_CREATIVES,number,21211
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_SPOUSAL_INCOME,DATE_RAW,date,20174
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PAYMENT_NATURE,number,19377
PUBLIC,HEALTH_MEDICINE__OPEN_PAYMENTS_BY_MFR_NATURE_AGG,PROGRAM_YEAR,date,19377
JUSTICE,JUSTICE__FED_OFAC_SDN,ENT_NUM,number,19115
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,PRODUCT_QUANTITY,number,17816
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,APPLICANT_AGE,number,17474
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,BALLOON_PAYMENT,number,17474
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,CO_APPLICANT_AGE,number,17474
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,DEBT_TO_INCOME_RATIO,number,17474
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,INTEREST_ONLY_PAYMENT,number,17474
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TOTAL_UNITS,number,17474
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,FTM_TOTAL_RECEIVED,number,16191
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,PAYMENT_DENIAL_LENGTH_IN_DAYS,number,16180
ENERGY,ENERGY__FED_EIA860_2_PLANT,FERC_COGENERATION_DOCKET_NUMBER,number,16132
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CRIMINAL_CHARGES,number,15476
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,MEDIAN_HOUSEHOLD_INCOME_ACS_CENSUS_TRACT,number,15476
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,TOTAL_POPULATION_OF_CENSUS_TRACT_2019_ACS_5_YEAR_ESTIMATES,number,15476
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,VICTIM_S_AGE,number,15476
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_NON_INVESTMENT_INCOME,DATE_RAW,date,15302
HEALTH,HEALTH__FED_NURSINGHOME411,EXPECTED_NURSE_AIDE_STAFFING_HOURS_PER_RESIDENT_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,EXPECTED_RN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REGISTERED_NURSE_HOURS_PER_RESIDENT_PER_DAY_ON_THE_WEEKEND,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_LICENSED_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_LPN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_NURSE_AIDE_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_PHYSICAL_THERAPIST_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
HEALTH,HEALTH__FED_NURSINGHOME411,REPORTED_RN_STAFFING_HOURS_PER_RESIDENT_PER_DAY,number,14713
POLITICS,POLITICS__TX_LOBBY_FOOD_BEVERAGE,ACTIVITYAMOUNTCD,number,14452
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_EDUCATIONS,DEGREE_YEAR,date,12777
HEALTH,HEALTH__FED_CMS_HOME_HEALTH,HOW_MUCH_MEDICARE_SPENDS_ON_AN_EPISODE_OF_CARE_AT_THIS_AGENCY_COMPARED_TO_MEDICARE_SPENDING_ACROSS_ALL_AGENCIES_NATIONALLY,number,12392
HEALTH,HEALTH__FED_CMS_HOME_HEALTH,NO_OF_EPISODES_TO_CALC_HOW_MUCH_MEDICARE_SPENDS_PER_EPISODE_OF_CARE_AT_AGENCY_COMPARED_TO_SPENDING_AT_ALL_AGENCIES_NATIONAL,number,12392
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,DATA_YEAR,date,11974
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_TOTAL_ANNUAL_HEAT_INPUT_MMBTU,number,11974
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_TOTAL_OZONE_SEASON_HEAT_INPUT_MMBTU,number,11974
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_UNADJUSTED_TOTAL_ANNUAL_HEAT_INPUT_MMBTU,number,11974
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_UNADJUSTED_TOTAL_OZONE_SEASON_HEAT_INPUT_MMBTU,number,11974
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_BUY1,date,11521
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND1,date,11521
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND2,date,11521
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND3,date,11521
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LEFTAFR,date,11521
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_AGREEMENTS,DATE_RAW,date,10007
POLITICS,POLITICS__SENATE_TRADES,AMOUNT_BAND,number,8350
ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_TO_PENNY,RECORD_CALENDAR_MONTH,date,8329
POLITICS,POLITICS__FEC_CANDIDATE_SUMMARY,COVERAGE_END_DATE,date,7933
ECONOMICS,ECONOMICS__FED_TREASURY_MTS_RECEIPTS,RECORD_CALENDAR_MONTH,date,7490
ECONOMICS,ECONOMICS__FED_TREASURY_MTS_RECEIPTS,RECORD_CALENDAR_YEAR,date,7490
ECONOMICS,ECONOMICS__FED_TREASURY_MTS_RECEIPTS,RECORD_FISCAL_YEAR,date,7490
HEALTH,HEALTH__FED_FDA_DEVICE_CLASSIFICATION,REGISTRATION_NUMBER_LIST,number,7085
ENERGY,ENERGY__FED_EIA860_1_UTILITY,ASSET_MANAGER_OF_PLANTS_REPORTED_ON_FORM,number,6643
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,AGE_NUM,number,6390
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,UNIT_NUM,number,6390
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,YEAR_NUM,number,6390
HEALTH,HEALTH__FED_CMS_HCRIS,RPT_REC_NUM,number,6103
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,CREATED_DATE,date,5000
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,LATITUDE,number,5000
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,LONGITUDE,number,5000
OPEN_DATA,OPEN_DATA__INTL_GR_DATAGOV,DATE_CREATED,date,4988
ECONOMICS,ECONOMICS__FED_TREASURY_AVG_INTEREST_RATES,RECORD_CALENDAR_MONTH,date,4961
ECONOMICS,ECONOMICS__FED_TREASURY_AVG_INTEREST_RATES,RECORD_CALENDAR_YEAR,date,4961
ECONOMICS,ECONOMICS__FED_TREASURY_AVG_INTEREST_RATES,RECORD_FISCAL_YEAR,date,4961
POLITICS,POLITICS__FED_FJC_SERVICE,C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN,date,4766
POLITICS,POLITICS__FED_FJC_SERVICE,SERVICE_AS_CHIEF_JUDGE_BEGIN,date,4766
POLITICS,POLITICS__FJC_APPOINTMENT,COMMISSION_DATE,date,4766
POLITICS,POLITICS__FJC_APPOINTMENT,CONFIRMATION_DATE,date,4766
POLITICS,POLITICS__FJC_APPOINTMENT,NOMINATION_DATE,date,4766
POLITICS,POLITICS__FJC_APPOINTMENT,TERMINATION_DATE,date,4766
POLITICS,POLITICS__TX_LOBBY_GIFTS,ACTIVITYAMOUNTCD,number,4084
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_MONTH,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_YEAR,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_MONTH,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_YEAR,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_1,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_2,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_3,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_4,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_5,date,4067
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_6,date,4067
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,BENE_AVG_AGE,number,3044
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,BENE_AVG_RISK_SCRE,number,3044
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,OVERDOSE_RATE_BAND,number,3029
CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS,COUNTRIES,number,2989
POLITICS,POLITICS__TX_LOBBY_ENTERTAINMENT,ACTIVITYAMOUNTCD,number,2836
ECONOMICS,ECONOMICS__FED_IRS_EO_PR,ASSET_CD,number,2587
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_DEEP_PAGES,CAPTURE_TIMESTAMP_RAW,date,2542
ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,ASSET_CD,number,2450
HEALTH,HEALTH__FED_FDA_PURPLE_BOOK,ROUTE_OF_ADMINISTRATION,number,2228
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,MEDIAN,number,2040
ENERGY,ENERGY__FED_EIA861_UTILITY_DATA,ACTIVITY_GENERATION,number,1701
POLITICS,POLITICS__TX_LOBBY_AWARDS,ACTIVITYAMOUNTCD,number,1589
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_ARS,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_AUD,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_BGN,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_BRL,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_CLP,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_CZK,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_DKK,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_EUR,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_GBP,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_HUF,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_ILS,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_INR,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_MXN,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_NZD,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_PLN,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_RON,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_SEK,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_TWD,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_USD,number,1289
EDUCATION,EDUCATION__FED_GOOGLE_POLADS_GEO_SPEND,SPEND_ZAR,number,1289
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,INDIVIDUAL_DATE_OF_BIRTH,date,1011
CRIMINAL_JUSTICE,CRIMINAL_JUSTICE__FED_BJS_DATA,YEAR,date,1000
ENERGY,ENERGY__FED_EIA861_RELIABILITY,INACTIVE_ACCOUNTS_INCLUDED,number,971
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_CREATED,date,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_UPDATED,date,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_FILED,date,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_OF_FINAL_COURT_APPROVAL,date,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,FILED_COMPLAINT,date,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,OTHER_SETTLEMENT_AMOUNT,number,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,PRESIDENTIALADMINISTRATION,number,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTALSETTLEMENTAMOUNT,number,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTAL_FEDERAL_SHARE,number,882
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,YEAR,date,882
ENERGY,ENERGY__FED_EIA860_3_4_ENERGY_STORAGE,EXCESS_WIND_AND_SOLAR_GENERATION,number,786
ENERGY,ENERGY__FED_EIA860_3_4_ENERGY_STORAGE,SUPPORT_T_D_ASSET,number,786
HEALTH,HEALTH__FED_CLINICALTRIALS,MAXIMUM_AGE,number,500
HEALTH,HEALTH__FED_CLINICALTRIALS,MINIMUM_AGE,number,500
OPEN_DATA,OPEN_DATA__INTL_CA_OPEN_CANADA,DATE_PUBLISHED,date,500
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_AMOUNT,number,500
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_DATE,date,500
POLITICS,POLITICS__FED_FEC_API,ELECTION_YEAR,date,500
POLITICS,POLITICS__FED_FEC_API,LOAD_DATE,date,500
SCIENCE_RESEARCH,SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,STAT_MONTH,date,432
JUSTICE,JUSTICE__XC_NAGIX_DPRK_MISSILE_TESTS,DATE,date,340
EDUCATION,EDUCATION__FED_FRB_Z1_CSV,DATE_COL,date,304
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,DATE,date,303
ECONOMICS,ECONOMICS__FED_US_USASPENDING_API,TREASURY_ACCOUNT_SYMBOL,number,300
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,TIMESTAMP,date,287
REFERENCE,REFERENCE__FED_USGS_TOPOVIEW,COUNTIES,number,250
ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_OUTSTANDING,RECORD_CALENDAR_MONTH,date,237
ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_OUTSTANDING,RECORD_CALENDAR_YEAR,date,237
ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_OUTSTANDING,RECORD_FISCAL_YEAR,date,237
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN1,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN10,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN11,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN12,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN13,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN2,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN3,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN4,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN5,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN6,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN7,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN8,number,102
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN9,number,102
