schema,table,column,state,row_count,lat,lon
HEALTH,HEALTH__FED_CMS_HOSPITAL_COMPARE,STATE,CA,378,37.29233859895851,-120.80213435896725
HEALTH,HEALTH__FED_CMS_HOSPITAL_COMPARE,STATE,FL,221,28.016628072733113,-82.02447705741622
HEALTH,HEALTH__FED_CMS_HOSPITAL_COMPARE,STATE,OH,196,39.98894084283914,-81.46250235683144
HEALTH,HEALTH__FED_CMS_HOSPITAL_COMPARE,STATE,IL,194,39.67789982903912,-89.74593271636375
HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,ENROLLMENT_STATE,TX,815,31.262984426596685,-98.91401561680323
HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,ENROLLMENT_STATE,CA,555,36.756859292654376,-118.35895194280664
HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,ENROLLMENT_STATE,FL,369,27.880076380677952,-82.15928843645945
HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,ENROLLMENT_STATE,PA,324,41.792188688701785,-78.34589090772228
HEALTH,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,ENROLLMENT_STATE,NY,324,42.25941771893786,-75.46849559006257
HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,STATE,TX,468,32.338081597888575,-98.32258442107826
HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,STATE,CA,378,38.05559994444521,-119.10410412165315
HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,STATE,FL,221,27.58710608585712,-81.22556749344479
HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,STATE,OH,196,39.577343157186725,-84.15859578924842
HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,STATE,IL,194,40.013684833192016,-90.55077953052734
HEALTH,HEALTH__FED_CMS_IRF,STATE,TX,157,30.40409826861575,-100.15987521682271
HEALTH,HEALTH__FED_CMS_IRF,STATE,FL,87,29.758930571972698,-83.02986679912598
HEALTH,HEALTH__FED_CMS_IRF,STATE,CA,83,38.04425099793068,-118.46184678233647
HEALTH,HEALTH__FED_CMS_IRF,STATE,PA,65,40.23372886941524,-78.8069320526333
HEALTH,HEALTH__FED_CMS_IRF,STATE,LA,55,30.319047207070994,-91.61079643644165
HEALTH,HEALTH__FED_CMS_LTCH,STATE,TX,39,31.957195539388202,-99.79283365440651
HEALTH,HEALTH__FED_CMS_LTCH,STATE,FL,22,29.271831692427398,-83.60051677682326
HEALTH,HEALTH__FED_CMS_LTCH,STATE,LA,21,29.858439500179465,-92.38357301993952
HEALTH,HEALTH__FED_CMS_LTCH,STATE,CA,20,37.58186869307386,-118.73081702164727
HEALTH,HEALTH__FED_CMS_LTCH,STATE,OH,15,41.4730394860948,-81.65852349986633
HEALTH,HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,STATE,CA,122,38.3279278079271,-119.38641568303785
HEALTH,HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,STATE,OR,71,43.84230787654762,-121.85390756741516
HEALTH,HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,STATE,FL,67,28.765470827528183,-81.23564284115515
HEALTH,HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,STATE,NY,59,43.58988500113388,-75.58620034923064
HEALTH,HEALTH__FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,STATE,MD,51,39.33956152092857,-75.94228368853858
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,STATE,CA,1292435,38.386155810213666,-119.08897592598929
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,STATE,TX,1239457,31.716893123487097,-98.01451797562643
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,STATE,FL,860518,29.725472014660706,-83.79892694815194
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,STATE,NY,590665,44.01434113919495,-76.08074221898437
HEALTH,HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES,STATE,GA,575970,31.402967707148747,-83.96737075219161
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,RFRG_PRVDR_STATE_ABRVTN,CA,33437,36.30884389809782,-121.09124309129182
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,RFRG_PRVDR_STATE_ABRVTN,TX,24188,32.228743327972964,-99.65613562615226
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,RFRG_PRVDR_STATE_ABRVTN,FL,24034,27.67203481879066,-81.77649502206025
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,RFRG_PRVDR_STATE_ABRVTN,NY,22469,42.18221214693931,-75.93000657423293
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,RFRG_PRVDR_STATE_ABRVTN,PA,18353,40.67677445695149,-78.19715417812813
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,SUPLR_PRVDR_STATE_ABRVTN,CA,35728,37.761877461273926,-120.56242706845939
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,SUPLR_PRVDR_STATE_ABRVTN,TX,27615,32.249015631430275,-99.41664676647022
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,SUPLR_PRVDR_STATE_ABRVTN,FL,25471,28.43105711551023,-82.87529940146503
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,SUPLR_PRVDR_STATE_ABRVTN,NY,22117,43.90381101373613,-76.22319040866857
HEALTH,HEALTH__FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,SUPLR_PRVDR_STATE_ABRVTN,PA,19975,40.69710254445803,-78.36819049143085
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,CA,276,36.2936535031625,-121.03940989009725
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,TX,272,31.93496205236461,-98.42131145570535
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,FL,168,28.161560429484908,-82.56800555682503
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,PA,133,41.65969884986879,-78.94867825486375
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,NY,128,42.35779286521808,-74.84028147732522
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,CA,13302,36.594336251390054,-120.40223421063465
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,FL,12045,28.67137217954247,-83.03572430993073
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,TX,9955,30.67645381058646,-100.55302839163673
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,NY,8310,44.06082658662866,-74.62977048866094
HEALTH,HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,PA,6904,40.27930268883475,-78.77367669400275
HEALTH,HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,CA,10246,37.24876864664027,-119.59421725748554
HEALTH,HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,TX,9614,32.54597813460179,-99.6247917851002
HEALTH,HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,FL,7165,27.714667848166055,-81.42927467668298
HEALTH,HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,PA,5431,40.05538275733739,-78.41542487652255
HEALTH,HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,RNDRNG_PRVDR_STATE_ABRVTN,NY,5348,42.227169759096476,-74.46314183704065
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,CA,105363,38.31485207720392,-120.03312218653811
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,NY,88642,43.21458460692866,-74.92880768407419
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,TX,86803,31.388388816332427,-98.43596390844655
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,FL,85872,28.15633544640459,-81.74353243857807
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,PA,63361,40.095560753914164,-78.70246238009173
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,RNDRNG_PRVDR_STATE_ABRVTN,CA,832561,36.37379139810881,-120.60147666822033
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,RNDRNG_PRVDR_STATE_ABRVTN,FL,708387,29.710944198053767,-83.11164924835674
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,RNDRNG_PRVDR_STATE_ABRVTN,TX,686647,31.870073720828053,-100.66269635826596
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,RNDRNG_PRVDR_STATE_ABRVTN,NY,621542,43.78569537615664,-74.81246234804074
HEALTH,HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,RNDRNG_PRVDR_STATE_ABRVTN,PA,442429,41.30069198352159,-76.3330208887618
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,CA,105363,36.07772796474172,-118.96792901256401
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,NY,88642,41.98842753608469,-74.25986112851024
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,TX,86803,30.320633671560678,-99.8219215779514
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,FL,85872,28.72148661090035,-82.47894407427692
HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,RNDRNG_PRVDR_STATE_ABRVTN,PA,63361,41.61750584688911,-78.91033547838812
HEALTH,HEALTH__FED_CMS_NPPES,OTHER_PROVIDER_IDENTIFIER_STATE_1,CA,109211,38.13317448015993,-121.05208636438287
HEALTH,HEALTH__FED_CMS_NPPES,OTHER_PROVIDER_IDENTIFIER_STATE_1,FL,104093,29.688845502775337,-81.59831801351855
HEALTH,HEALTH__FED_CMS_NPPES,OTHER_PROVIDER_IDENTIFIER_STATE_1,TX,97857,30.340750219798643,-100.54483550486027
HEALTH,HEALTH__FED_CMS_NPPES,OTHER_PROVIDER_IDENTIFIER_STATE_1,NY,91855,41.98446841512725,-76.64405171724928
HEALTH,HEALTH__FED_CMS_NPPES,OTHER_PROVIDER_IDENTIFIER_STATE_1,OH,79816,39.599749868659245,-83.59602724787025
HEALTH,HEALTH__FED_CMS_NURSING_HOME,STATE,TX,1176,31.55550901641805,-99.31830827461289
HEALTH,HEALTH__FED_CMS_NURSING_HOME,STATE,CA,1164,36.599051965922605,-118.34012274546397
HEALTH,HEALTH__FED_CMS_NURSING_HOME,STATE,OH,921,40.62523558395108,-82.76873817056021
HEALTH,HEALTH__FED_CMS_NURSING_HOME,STATE,FL,694,29.393188456975984,-82.07206342947937
HEALTH,HEALTH__FED_CMS_NURSING_HOME,STATE,IL,667,40.89665678388609,-88.27639646645176
HEALTH,HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES,STATE,CA,57877,36.86036351542493,-118.64886007678155
HEALTH,HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES,STATE,TX,31959,31.792761083906807,-100.63943025444712
HEALTH,HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES,STATE,OH,28409,39.997425954929334,-82.28084198045165
HEALTH,HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES,STATE,IL,25144,40.47608745429268,-88.63696032532951
HEALTH,HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES,STATE,PA,20704,41.55452168391369,-77.06591619248043
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,CA,24002,38.17643125314827,-120.38139911230427
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,OH,16503,41.37526800519304,-81.71024058082445
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,IL,11405,40.746283633496944,-89.95869110474035
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,TX,9727,31.74556540601002,-98.29290799712045
HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,STATE,MO,9612,39.33616700351219,-93.30131186836363
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,TX,1999,30.398423111507068,-99.1632207738338
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,IL,1882,38.99615071169945,-89.13677487715417
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,CA,1429,36.287065679156555,-120.75141781653242
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,FL,699,29.506633234820992,-82.06154507771737
HEALTH,HEALTH__FED_CMS_NURSING_HOME_PENALTIES,STATE,OH,683,39.35012535574488,-82.69915971780544
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,NJ,3216810,39.6018184718751,-74.8375048862879
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,IL,2382923,40.61138956521286,-88.09365593757988
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,CA,1878488,36.062200610040996,-121.06924591287985
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,MA,1655173,43.30363707145712,-72.81209238305068
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,PA,1047239,41.69363645263533,-77.32494795306457
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,NJ,3351001,40.297345880565764,-74.32662982653842
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,IL,2055712,39.775141747307615,-88.23896291425146
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,CA,1630235,38.302267779261676,-120.31558168881148
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,MA,1263681,41.678191911135464,-72.00848193478849
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,PA,899890,40.59207212716119,-77.55493798302754
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,NJ,3134674,41.153938246974924,-75.19378608931275
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,IL,2403958,41.03618215018819,-89.82927977971765
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,CA,1752818,36.89113635632567,-119.00108114573426
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,MA,1539260,42.728113083270436,-70.668002462655
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_STATE,PA,1115079,41.177189045449346,-78.26963918168435
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,CA,177553,37.93500628931456,-120.39709571939257
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,TX,126147,30.34991650299117,-99.77503203767695
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,FL,122033,29.722794442452788,-83.76207280464749
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,NY,119308,43.761369024877894,-74.9437038227746
HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,LICENSE_STATE_CODE_1,PA,82729,41.292096844118845,-77.38470170205919
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,CA,140,36.48180138274973,-119.7565553873663
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,OH,104,41.59498561079896,-81.86286790901747
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,NY,95,42.71683844059886,-75.65035680336604
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,NC,88,35.41726366683081,-79.78056022704008
HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,STATE,MD,78,38.690076098420406,-77.51526405068194
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,CA,10911,38.21014719370555,-121.02514913143902
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,NY,4895,42.05563353017496,-75.19463209962662
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,TX,3533,32.33575788363612,-98.78218044196369
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,WA,2822,46.53748007826715,-120.51946947406964
HEALTH,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,STATE_CODE,FL,2767,29.763282853996138,-81.36605401652758
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,CA,2380329,36.556180690675696,-118.35204314871186
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,FL,1865305,29.791198661419337,-83.37116305619975
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,TX,1714636,32.349707312918426,-100.14652185956768
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,NY,1683019,41.80658121031622,-75.76295776014494
HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBERS,PRESCRIBER_STATE,PA,1255345,42.04792160289045,-77.07738014628184
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,CA,143204,36.43637969976058,-118.7210110162808
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,NY,106124,42.42775309383792,-74.6944517502962
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,FL,97257,28.703104827943577,-81.96357905093774
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,TX,95720,31.49395190400929,-98.90615317560511
HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_STATE_ABRVTN,PA,65806,41.14263074812415,-76.51473018969533
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,CA,47733,37.18953169986916,-118.72962661289864
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,FL,40738,28.632237367034698,-83.55107973118997
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,NY,36403,43.1710163313292,-74.45097081558407
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,TX,33299,31.322953405690726,-99.51142558175296
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PRACTICE_STATE_OR_US_TERRITORY,PA,26714,41.20158330322502,-78.37765576891553
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,KY,411,36.836108918069634,-85.29766526686363
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,TX,361,30.553379731460456,-99.40283826384442
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,TN,327,35.76637791218552,-86.48111420392016
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,MO,309,38.38371726244947,-92.33725282455977
HEALTH,HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,ENROLLMENT_STATE,IL,276,40.66644837747795,-88.13826576201738
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,TX,1191,31.338040572773668,-98.8037180890286
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,CA,1140,36.682622532115516,-120.53143337506718
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,OH,919,40.35377021720376,-83.40299101436669
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,FL,692,28.142957763096746,-81.95839714489523
HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,ENROLLMENT_STATE,PA,650,41.02164832669909,-78.62317989407639
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,CA,13858663,37.41044931965822,-118.31847026539172
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,TX,12108468,30.896146832465575,-98.6815973898034
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,FL,11947213,28.201333840662507,-81.80335426515992
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,NY,8807425,43.91533236571725,-74.15497023478306
HEALTH,HEALTH__FED_DEA_ARCOS,BUYER_STATE,PA,7962011,41.73581331191826,-78.31168715822425
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,CA,27101,38.034914688201646,-120.76637190991389
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,IL,25670,40.7554249657079,-88.72779190701995
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,MA,9256,43.436318094231716,-72.11146277038605
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,NJ,7754,41.03976941169217,-74.75284343662702
HEALTH,HEALTH__FED_FDA_DEVICE_510K,STATE,FL,6822,27.603080321745082,-81.20241981640123
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,STATE,CA,4631,36.38042179546666,-119.29767645009457
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,STATE,MA,3465,42.7480763563741,-71.32310531831727
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,STATE,IL,3231,40.367914140420275,-87.94723348042923
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,STATE,PA,2950,41.33796063176188,-78.94986320222817
HEALTH,HEALTH__FED_FDA_DEVICE_ENFORCEMENT,STATE,IN,2555,40.05709063424153,-85.04921443182883
HEALTH,HEALTH__FED_FDA_DEVICE_PMA,STATE,MN,18490,47.028428690622526,-94.46306372273835
HEALTH,HEALTH__FED_FDA_DEVICE_PMA,STATE,CA,15165,37.290153327618015,-118.99387613529262
HEALTH,HEALTH__FED_FDA_DEVICE_PMA,STATE,MA,2614,42.99087423055988,-73.0750533917964
HEALTH,HEALTH__FED_FDA_DEVICE_PMA,STATE,TX,2310,30.973941005186937,-99.60093520994008
HEALTH,HEALTH__FED_FDA_DEVICE_PMA,STATE,NJ,1659,38.93392407110817,-74.28187821421808
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,NJ,2187,40.37203012514183,-75.32678218141365
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,FL,1534,28.82490386787819,-81.07365843637638
