GEOID	MODELED_SUP_DEATHS	SUP_NO_RATE	N1050
23009	8.3217	0	0
23013	8.892933	0	0
23029	0.0	0	0
05117	5.648324000000001	0	0
05137	8.082786	0	0
06009	16.712747999999998	0	0
06037	0.0	0	0
06063	35.74074	0	0
05079	10.883381	0	0
05081	6.842794	1	0
05119	0.0	0	0
05135	14.50764	0	0
06031	0.0	0	0
06077	0.0	0	0
48365	17.677926	0	0
48405	6.508596	0	0
48431	0.0	0	0
48433	0.0	1	0
48481	21.53326	1	0
48507	3.5972399999999998	2	0
49003	15.915816	0	0
49005	35.685272	0	0
49025	8.12702	0	0
49049	0.0	0	0
08003	28.477864	0	0
08005	0.0	0	0
08011	7.2433	0	0
19005	6.116535	0	0
20119	0.0	1	0
45021	20.293976	0	0
53067	0.0	0	0
01113	0.0	0	0
51760	0.0	0	0
05013	0.796152	3	0
12007	29.293605	0	0
08014	37.204223999999996	0	0
53007	11.307582	0	0
10001	0.0	0	0
55047	22.34615	0	0
55127	10.434844	0	0
18085	9.46832	0	0
21213	16.125862	2	0
22007	25.688619	2	0
24011	7.424339	0	0
24015	0.0	0	0
48503	16.0803	0	0
49033	0.0	0	0
08021	12.310649999999999	2	0
08087	30.85766	0	0
08121	1.1271779999999998	1	0
10005	0.0	0	0
12003	17.181472	0	0
08055	13.87188	0	0
55131	0.0	0	0
56015	5.586606	0	0
12043	20.25042	0	0
12117	0.0	0	0
12129	14.18088	0	0
13003	6.289074	0	0
13015	0.0	0	0
13069	43.350552	0	0
12055	0.0	0	0
12087	0.0	0	0
13031	48.902697	0	0
13107	21.40192	0	0
13113	10.369878	0	0
54039	0.0	0	0
54045	0.0	0	0
55011	5.59314	0	0
55027	8.224432	0	0
13199	20.159513999999998	0	0
13207	29.35485	0	0
13229	26.754611999999998	0	0
13239	0.0	3	0
13243	4.2661999999999995	0	0
13277	23.152639999999998	0	0
13129	34.296224	0	0
13137	8.101456	0	0
13161	16.183005	1	0
13175	28.40361	0	0
13191	16.605175	0	0
13241	29.460835	0	0
13247	8.702010000000001	0	0
13265	0.422489	1	0
13271	10.854989999999999	0	0
15009	0.0	0	0
48075	2.0658399999999997	1	0
48155	0.0	1	0
48193	2.828368	0	0
48213	0.0	0	0
48239	9.097716	0	0
16057	30.981327999999998	0	0
17061	13.555035	0	0
17119	0.0	0	0
13109	7.143162	0	0
13185	34.174539	0	0
13289	8.126286	0	0
13303	14.531276	0	0
17155	5.118396000000001	0	0
17175	2.6298000000000004	0	0
18019	0.0	0	0
18043	0.0	0	0
18051	26.243745	0	0
18059	0.0	0	0
18067	0.0	0	0
18135	15.460761999999999	0	0
13133	15.28332	0	0
13261	27.335568	0	0
18143	6.144767999999999	0	0
16009	10.749839999999999	0	0
16023	0.867438	0	0
16033	0.0	0	0
16061	2.024409	0	0
17019	0.0	0	0
17027	31.622443	0	0
48475	9.641232	0	0
48479	0.0	0	0
50013	10.093512	0	0
50019	49.088256	0	2
51019	10.568446000000002	0	0
51033	18.007121	0	0
51035	38.19305	0	0
51045	8.066908	0	0
51069	9.416157	0	0
51071	23.703244	2	0
51079	29.122184	0	0
51089	0.0	0	0
51095	31.458108	0	0
51097	9.44944	0	0
18169	34.755072	0	0
18179	31.984299999999998	0	0
18181	25.403951999999997	0	0
18183	36.892089	0	0
19001	0.82456	0	0
19057	21.20595	0	0
19065	8.232797999999999	1	0
19069	1.823458	0	0
19097	11.06748	0	0
19117	3.919836	1	0
19139	28.664805	0	0
19143	0.427248	2	0
19173	0.0	2	0
17167	0.0	0	0
17181	19.813356	0	0
17203	27.196168999999998	0	0
18009	21.25656	0	0
18153	18.52713	0	0
18173	32.460184	0	0
19027	5.68824	0	0
19089	0.9184929999999999	0	0
19103	7.6427	0	0
21055	8.92707	0	0
21073	0.0	0	0
21079	14.460909	1	0
21095	0.0	0	0
21113	0.0	0	0
21117	0.0	0	0
21145	8.55225	0	0
21159	37.326109	1	0
21175	32.39336	1	0
21191	24.23582	0	0
21195	0.0	0	0
21233	10.908246	0	0
22089	9.721565	0	0
23025	0.0	0	0
24017	0.0	0	0
24021	0.0	0	0
20015	14.823599999999999	0	0
20023	0.0	2	0
20027	0.965923	2	0
20031	5.09124	0	0
20033	0.0	1	0
20059	25.606060000000003	0	0
20061	18.847107	0	0
20071	0.0	1	0
20075	0.0	3	0
20081	0.0	2	0
20091	0.0	0	0
20097	0.0	0	0
20105	0.0	2	0
20111	24.970903999999997	0	0
20125	32.808412	0	0
21003	27.38204	0	0
21029	0.0	0	0
21077	20.812549999999998	0	0
21093	0.0	0	0
21125	0.0	1	0
21129	40.835190000000004	0	3
21167	27.644661	0	0
21211	0.0	0	0
21011	13.757249999999999	1	0
21051	14.750125	0	0
21063	18.760054	0	0
21121	19.172555000000003	2	0
21135	24.773519999999998	0	0
21143	6.51	0	0
21181	23.033072	0	0
21237	30.41487	0	0
26017	0.0	0	0
26051	16.069338000000002	0	0
26065	0.0	0	0
27035	43.442811	0	0
27047	17.67194	1	0
27087	1.910083	4	0
27171	19.645843	0	0
26147	0.0	0	0
27017	33.020784	0	0
27019	34.74965	0	0
27099	19.454094	0	0
28005	8.255279999999999	3	0
28011	25.066865	0	0
28053	3.6745200000000002	0	0
28067	14.390644000000002	0	0
28075	44.00935200000001	0	0
28115	31.994784	0	0
28117	26.208384	0	0
28147	17.14674	2	0
29041	2.563168	0	0
29049	22.285567999999998	0	0
29051	17.00138	0	0
29071	0.0	0	0
29097	0.0	0	0
29143	17.699418	0	0
29177	22.23168	0	0
30003	7.9006479999999994	1	0
27117	2.374848	0	0
27119	23.86188	0	0
27161	11.19112	0	0
27173	3.38244	0	0
28017	15.90858	0	0
20147	0.49311900000000003	0	0
21169	10.69744	0	0
21179	10.469312	0	0
21109	27.788475000000002	2	0
23031	0.0	0	0
28085	43.389401	0	0
28113	25.444444	0	0
29003	15.759315	0	0
29085	4.859773	0	0
29091	22.22025	0	0
29149	5.966785	0	0
35031	0.0	0	0
35037	13.276428000000001	0	0
35059	4.189133	1	0
36041	4.121349	0	0
36071	0.0	0	0
36097	24.305484	0	0
37039	7.653884000000001	0	0
30111	0.0	0	0
31001	12.700435	0	0
31011	0.0	1	0
31015	0.0	1	0
31035	0.0	0	0
31037	0.6560840000000001	0	0
31051	0.86893	0	0
31083	0.0	1	0
31091	0.0	0	0
31159	6.973164000000001	0	0
31181	0.0	3	0
37115	33.866414	0	0
37119	0.0	0	0
37133	0.0	0	0
37163	10.3313	0	0
37183	0.0	0	0
38015	7.581265999999999	0	0
39041	0.0	0	0
39047	14.620255	0	0
39059	8.07198	0	0
39085	0.0	0	0
39087	0.0	0	0
39111	8.820715	3	0
39171	35.840532	0	0
39175	25.8858	1	0
40001	25.440974999999998	0	0
40035	15.5177	0	0
37141	0.0	0	0
38041	0.0	2	0
38065	0.0	0	0
38067	3.435688	0	0
38089	30.920673999999998	0	0
39001	0.0	0	0
32029	4.547231999999999	0	0
33007	13.070024	0	0
34003	0.0	0	0
34013	0.0	0	0
34023	0.0	0	0
35015	0.0	0	0
35033	5.814332	0	0
40077	6.318035999999999	0	0
40095	11.744304	0	0
40125	0.0	0	0
40127	12.401364	0	0
40129	1.782956	0	0
41005	0.0	0	0
41013	25.851210000000002	0	0
41015	23.164648	0	0
41057	28.26648	0	0
42029	0.0	0	0
40075	8.330311	0	0
41003	30.649248	0	0
41023	4.375965	0	0
35013	0.0	0	0
35023	6.471722	0	0
35047	23.800875	0	1
36079	8.594784	0	0
36107	42.495035	0	0
42107	12.731361000000001	0	0
42127	9.361365	0	0
44003	0.0	0	0
45005	9.654839	1	0
45039	24.949068	0	0
45045	0.0	0	0
45051	0.0	0	0
45061	27.292681	0	0
45083	0.0	0	0
45085	0.0	0	0
46013	12.754233	0	0
46059	0.0	0	0
37035	0.0	0	0
37045	0.0	0	0
37051	0.0	0	0
37069	0.0	0	0
37071	0.0	0	0
48301	0.0	0	0
37159	0.0	0	0
37191	0.0	0	0
46111	0.0	1	0
47001	0.0	0	0
47035	0.0	0	0
47079	22.571499	0	0
47111	13.793151999999997	0	0
47125	0.0	0	0
38083	0.0	0	0
39091	23.2596	0	0
42077	0.0	0	0
42085	0.0	0	0
42121	20.080692	0	0
49009	0.0	0	0
45063	0.0	0	0
45075	0.0	0	0
45077	0.0	0	0
46019	1.085758	2	0
46037	1.0244119999999999	1	0
46041	0.0	1	0
40029	5.834728	0	0
40057	0.0	2	0
40069	9.008543999999999	1	0
30045	0.0	0	0
39129	0.0	0	0
48263	0.0	0	0
48285	8.541540000000001	0	0
48319	0.0	1	0
48325	27.15018	0	0
48353	13.396842	1	0
42037	7.637786000000001	0	0
42059	9.599718	0	0
42065	31.945256	0	0
42111	0.0	0	0
48401	22.504234	0	0
48411	1.00848	0	0
48429	4.27747	0	0
48493	30.697601	0	0
49015	12.723375	0	0
49031	0.7247520000000001	0	0
50007	0.0	0	0
50027	0.0	0	0
51029	19.616784	0	0
49057	0.0	0	0
50021	0.0	0	0
51107	0.0	0	0
51115	6.869064999999999	1	0
51127	24.482315	0	0
51169	15.815207999999998	4	0
47081	0.0	0	0
47141	0.0	0	0
47155	0.0	0	0
47167	10.30393	0	0
48003	16.84205	0	0
48013	32.180517	0	0
48029	0.0	0	0
01011	6.773478000000001	0	0
51149	35.91335	0	0
51157	11.595144	0	0
51179	0.0	0	0
51510	0.0	0	0
51620	14.4377	0	0
51640	9.98592	0	0
01061	26.339092	0	0
01081	0.0	0	0
02016	2.333472	0	0
02060	0.0	2	0
04021	0.0	0	0
05005	34.675291	0	0
19187	23.975352	0	0
20019	1.4664860000000002	1	0
20025	0.0	1	0
20035	34.445353	0	0
20073	0.0	1	0
20089	0.0	0	0
20123	0.730296	0	0
20131	3.5236389999999997	0	0
20135	0.0	1	0
20139	14.142102	0	0
20141	0.0	1	0
53035	0.0	0	0
53051	19.270637999999998	0	0
53065	35.57687	0	0
53073	0.0	0	0
20167	0.0	1	0
20181	0.0	0	0
20203	0.0	2	0
21039	1.66497	0	0
21075	6.456365	0	0
21083	35.732775000000004	0	0
21165	18.345113	1	0
22105	0.0	0	0
22081	3.38328	0	0
21091	6.02089	0	0
24033	0.0	0	0
26049	0.0	0	0
26073	15.712136000000001	0	0
26127	22.340242	0	0
26031	21.511938999999998	0	0
27167	1.281682	3	0
28095	32.23174	0	0
28107	26.134696	0	0
28125	0.6726	1	0
29173	9.143465	0	0
13159	13.333432	0	0
22047	5.836513	0	0
36049	28.70856	0	0
30105	3.455568	1	0
47115	14.360826	0	0
48311	0.0	0	0
01021	18.815852	0	0
29195	20.696371	0	0
30035	15.445138	0	0
30109	0.0	0	0
31013	3.2309159999999997	1	0
31031	0.0	0	0
27105	2.80854	0	0
28109	0.0	0	0
28129	8.511191	1	0
28151	32.882904	0	0
29035	3.0483720000000005	0	0
29069	29.272905	0	0
32019	0.0	0	0
35027	29.714354	0	0
31003	0.93166	0	0
31073	0.0	0	0
31119	11.422785	0	0
32021	4.754376	0	0
30089	8.4568	0	0
36123	24.823548	0	0
37015	33.913194000000004	0	0
37017	6.454108000000001	0	0
37031	0.0	0	0
38075	0.0	1	0
39005	16.25857	0	0
39021	25.512526	0	0
39033	22.315275	0	0
39035	0.0	0	0
39153	0.0	0	0
39107	42.400416	0	0
39109	0.0	0	0
39157	0.0	0	0
39159	30.701376	0	0
34007	0.0	0	0
40063	18.606864	0	0
40081	28.506216000000002	0	0
41041	17.03351	0	0
41065	22.056089999999998	0	1
36085	0.0	0	0
36105	0.0	0	0
36115	29.057147999999998	0	0
37053	32.2869	0	0
37057	0.0	0	0
37065	0.0	0	0
42061	21.913724000000002	0	0
45029	13.820232	0	0
45031	0.0	0	0
37103	16.041828	0	0
37171	0.0	0	0
38047	0.0	0	0
46023	1.4059499999999998	1	0
46083	23.914087	0	0
46125	2.16825	0	0
47049	35.055144	0	2
47061	26.083911999999998	0	0
47069	26.047626	0	0
47109	25.814268	0	0
39051	22.467038000000002	0	0
39097	6.924192000000001	0	0
39173	0.0	0	0
47169	27.283635	0	0
47177	8.477271	0	0
48039	0.0	0	0
48065	1.0801020000000001	0	0
48077	6.559956000000001	0	0
46079	2.643101	0	0
46109	2.0971200000000003	4	0
47005	29.142167999999998	0	0
47023	20.861223	0	0
47029	8.747757	0	0
47063	0.0	0	0
48033	0.0	0	0
48059	8.965032	1	0
48121	0.0	0	0
48379	9.195984	0	0
48463	11.274875999999999	0	0
48485	0.0	0	0
49001	9.038016	0	0
49041	27.462072	0	0
47045	35.88097500000001	0	0
51085	0.0	0	0
51087	0.0	0	0
48081	0.0	2	0
48085	0.0	0	0
51133	16.006328	0	0
51683	8.383312	0	0
53005	0.0	0	0
53011	0.0	0	0
01003	0.0	0	0
51063	16.466464	1	0
51171	35.79066	0	0
51191	27.18324	0	0
01043	0.0	0	0
02240	4.425199999999999	0	0
04023	26.599302	0	0
01087	13.594272	0	0
01093	27.87395	0	0
05003	21.654432	0	0
05041	9.833885	0	0
05091	21.1722	0	0
05103	17.73495	0	0
05101	4.472275	1	0
06075	0.0	0	0
48259	24.663403000000002	0	0
48317	0.780313	2	0
08091	2.919526	0	0
47185	8.916426000000001	0	0
08065	8.008572000000001	1	0
08097	18.57306	0	0
12005	0.0	0	0
55133	0.0	0	0
12031	0.0	0	0
12071	0.0	0	0
12101	0.0	0	0
13009	38.061331	0	0
13053	8.369375	0	0
13067	0.0	0	0
12023	0.0	0	0
12045	19.37208	0	0
13021	0.0	0	0
13103	15.803636000000003	0	0
48355	0.0	0	0
48389	16.73898	0	0
13145	32.41458	0	0
13233	6.813627	0	0
13253	8.890884	0	0
13257	25.096608	1	0
15007	0.0	0	0
16007	1.714068	0	0
13269	1.164584	1	0
51720	7.1749019999999994	0	0
16077	4.198974	0	0
17085	12.20739	0	0
13179	14.943624	0	0
13279	17.32623	0	0
18033	25.050435	0	0
18063	0.0	0	0
17041	19.87818	0	0
17073	38.68794	0	0
55105	0.0	0	0
55119	10.195456	0	0
18157	0.0	0	0
19053	1.66661	2	0
18101	8.614936	0	0
18095	0.0	0	0
18139	22.380672	1	0
54009	22.288292000000002	0	0
54011	0.0	0	0
54055	0.0	0	0
54087	18.488904	3	0
19175	6.639486	1	0
20011	11.47364	0	0
19031	7.309475	0	0
19127	15.96179	0	0
19157	10.338748	0	0
20021	21.10458	0	0
20039	0.0	0	0
20063	0.0	0	0
20083	0.0	0	0
20099	20.123448	0	0
20109	0.0	3	0
20145	2.8951390000000004	0	0
20169	18.625929	0	0
21005	28.646252	0	0
20113	20.672532	0	0
20133	15.315552	0	0
20155	0.0	0	0
20163	0.0	1	0
20179	0.0	0	0
20185	0.0	0	0
24005	0.0	0	0
24047	0.0	0	0
26125	0.0	0	0
20043	2.4257299999999997	2	0
21033	13.041119	0	0
21065	0.0	0	0
26067	16.433784	0	0
26075	0.0	0	0
26089	14.807864	0	0
26101	17.697624	0	0
28141	24.8066	0	0
28149	26.162370000000003	0	0
29023	21.823339999999998	0	0
29113	0.0	0	0
29179	3.730752	0	0
30063	10.141292	0	0
31089	1.610193	0	0
27021	14.070887999999998	0	0
27079	16.688268	0	0
29101	43.642504	0	0
30083	6.883108999999999	0	0
37099	8.276928	0	0
37101	0.0	0	0
39061	0.0	0	0
40105	5.78772	0	0
42033	0.0	0	0
37167	0.0	0	0
38077	7.900862	0	0
46007	0.0	1	0
46065	9.486509999999999	0	0
47043	0.0	0	0
47053	8.06864	0	0
47159	26.96992	0	0
47181	14.397784000000001	1	0
48009	2.3968	1	0
40153	10.27594	0	0
48105	0.0	3	0
48111	3.79941	0	0
48115	6.327648	1	0
48117	10.090569	0	0
48133	12.15935	0	0
48159	6.505452	1	0
48293	13.132577999999999	0	0
48315	3.627425	4	0
48409	30.733485	0	0
48451	21.480537	0	0
48495	7.354704	1	0
49051	21.603348	0	0
51005	25.11795	1	0
51007	19.088335	1	0
51013	0.0	0	0
51113	18.749135	0	0
47131	31.649036000000002	0	0
48007	24.71171	0	0
01131	5.3106	0	0
51700	0.0	0	0
51770	0.0	0	0
53021	7.643171	0	0
53027	0.0	0	0
54007	25.205174999999997	0	0
05045	9.26235	0	0
05089	16.035178	0	0
06081	0.0	0	0
06103	19.485384	0	0
08105	24.381907	0	0
54017	12.867584	1	0
13075	14.748024000000001	0	0
13105	26.686683000000002	0	0
48173	0.0	0	0
54083	28.76996	1	0
13321	23.860031999999997	0	0
50005	9.100133	0	0
16073	10.48344	0	0
17125	10.809036	0	0
28065	18.023032	0	0
29203	1.926494	0	0
30037	0.0	0	0
29181	7.112214	0	0
37079	32.578443	0	0
37083	0.0	0	0
37199	28.40686	0	0
38079	12.162626	1	0
39045	0.0	0	0
39075	32.194344	1	0
39043	0.0	0	0
48127	4.023205	1	0
51830	13.48145	0	0
53009	0.0	0	0
48281	19.24803	0	0
08053	0.0	1	0
12017	0.0	0	0
16039	27.2327	0	0
48459	26.947828	0	0
48467	33.34296	0	0
17189	15.315993	0	0
18055	34.068118	0	0
17091	0.0	0	0
20117	1.9674479999999999	1	0
20103	0.0	0	0
20193	1.7446	0	0
20007	0.49044799999999994	1	0
20053	1.511112	0	0
20049	0.0	2	0
26005	9.03765	0	0
20209	0.0	0	0
37081	0.0	0	0
40061	14.659348000000001	0	0
08079	0.0	0	0
08117	32.04876	0	0
49019	12.550362	0	0
18171	5.8236	1	0
19109	3.217676	0	0
55097	52.360488000000004	0	0
56019	3.150731	0	0
21053	19.98648	0	0
40117	12.240210999999999	0	0
08067	27.095706	0	0
06071	0.0	0	0
16053	16.166079	0	0
16083	10.175198	0	0
55053	20.447215	0	0
21081	7.98112	0	0
22011	27.448299	0	0
22095	0.0	0	0
22041	21.019762	0	0
06039	0.0	0	0
06005	29.262702	0	0
48125	0.0	1	0
19177	0.741909	0	0
17199	8.394125	0	0
21115	32.47776	2	0
20029	2.7999199999999997	0	0
20161	43.607154	0	0
26023	41.04873	0	0
29093	17.385951	0	0
29221	11.451318	0	0
28037	6.884475	1	0
28111	13.018941	0	0
30049	29.027957	0	0
31125	0.0	0	0
38045	0.0	2	0
39027	0.0	0	0
39039	19.449288	0	0
38021	0.0	0	0
38035	28.38996	0	0
39023	0.0	0	0
35011	0.548454	0	0
40107	9.91887	1	0
45001	40.548355	0	0
46029	9.4039	0	0
37047	8.808402	0	0
39123	16.710696	0	0
39137	30.31688	0	0
42115	26.173553999999996	1	0
45047	9.362385	0	0
42087	24.871077	0	0
48273	16.637439999999998	0	0
48337	19.386015	0	0
42069	0.0	0	0
49011	0.0	0	0
47183	39.515302	0	0
51175	16.574316	2	0
51660	39.171383999999996	0	0
01051	37.830110000000005	0	0
01121	29.409342	0	0
01053	16.577407	0	0
01085	5.2070549999999995	0	0
19153	0.0	0	0
20065	0.0	3	0
23007	43.653792	0	0
21021	7.745342000000001	0	0
24031	0.0	0	0
26045	9.82575	0	0
26059	29.826392	0	0
26129	23.51164	0	0
24037	0.0	0	0
28059	0.0	0	0
33019	18.775467999999996	0	0
31049	0.0	2	0
32013	24.16443	0	0
39025	0.0	0	0
34041	0.0	0	0
36061	0.0	0	0
42047	27.612090000000002	0	0
42095	0.0	0	0
42117	29.347175	0	0
45053	9.241910999999998	0	0
46087	0.443196	0	0
48051	12.772808	0	0
47025	19.898702999999998	0	0
48005	8.46671	0	0
50023	0.0	0	0
51083	13.132492	0	0
06067	0.0	0	0
08043	8.270691	0	0
54081	0.0	0	0
12041	25.616976	0	0
12051	24.444923	0	0
13057	0.0	0	0
48241	37.56422	0	0
13221	20.147175	0	0
51520	30.908105	0	0
51678	2.3058	0	0
17077	25.533468	0	0
17105	12.75014	0	0
18017	28.819070000000004	0	0
19063	2.647416	0	0
20057	16.834917	0	0
20153	0.0	0	0
26055	0.0	0	0
26111	18.619162	0	0
06057	0.0	0	0
48465	27.171606000000004	0	0
49023	12.292798000000001	0	0
13275	27.02082	0	0
48161	13.33241	0	0
35041	23.643311999999998	0	0
47113	9.8823	0	0
18075	22.751058	0	0
19167	7.461376	0	0
26013	3.932156	1	0
30087	4.131183999999999	1	0
42089	0.0	0	0
45091	0.0	0	0
46021	0.0	1	0
01129	11.587164	0	0
05019	11.90253	0	0
05131	0.0	0	0
06019	0.0	0	0
55017	30.828105	0	0
18047	27.547065	1	0
29151	8.49536	1	0
42101	0.0	0	0
08071	21.497735	0	0
21127	22.370289	0	0
54095	13.491999	0	0
18165	19.60753	0	0
27065	16.769472	0	0
36007	0.0	0	0
38029	0.0	2	0
39071	0.0	1	0
37193	0.0	0	0
30097	0.0	1	0
36109	0.0	0	0
39163	4.48	1	0
55071	0.0	0	0
55095	29.190072999999998	0	0
39141	0.0	0	0
38011	0.0	1	0
26149	27.300672	0	0
