database,schema,table,column,ordinal,data_type,is_nullable,key_label,tier,spine_wired,has_norm_rule,spine_entity_grain,total_rows,nonnull_after_norm,distinct_after_norm,sample_values,verify_error
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF__ORGANIZATIONS,RECIPIENT_STATE_CODE,28,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_XC_ROR_RESEARCH_ORGANIZATIONS__ORGANIZATIONS,LONGITUDE,31,FLOAT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_FA9969D82E__PROVIDERS,LONGITUDE,11,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_DC_5B867C795C__FACILITIES,GEOMETRY,7,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_601E691159__PROVIDERS,ZIP,9,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_B78655DE4F__RECORDS,LATITUDE,8,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_916D2D00A4__PLACES,THIRD_CONTACT_NAME,22,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_21E0E694B5__PLACES,SHAPE__AREA,46,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B__RECORDS,LONGITUDE,11,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715__RECORDS,ZIP,9,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_645F59A90F__PLACES,SHAPE__AREA,2,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_66C519BCCF__FACILITIES,PRIMARY_NAICS,8,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1__RECORDS,CTRY_NAME,23,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_OPEN_DATA_SA_E846782F2C__RECORDS,LAT,22,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__RECORDS,C_12_LATITUDE,98,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_OPEN_DATA_SA_D770780EEB__PLACES,SHAPE__LENGTH,6,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_EEF5B53BC5__RECORDS,NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_DATALA_LOS_ANGEL_DC3670AFE1__PLACES,DBA_NAME,21,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,POLITICS,STG_FED_GOVINFO_BILL_COSPONSORS__COSPONSORS,COSPONSOR_NAME,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_654E0B3182__PLACES,SHAPE_LENG,15,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_TEXAS_OPEN_DATA_28E2F49084__ORGANIZATIONS,NPN_EIN,5,TEXT,YES,EIN,STEEL,False,True,organization,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_OPEN_DATA_SA_CEB607964A__PLACES,SHAPE__LENGTH,4,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_OLMS__FILINGS,UNIT_NAME,9,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C19A7C8625__PLACES,CONTACT_EMAIL_ADDRESS,5,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4C0F4E6C6C__PLACES,SHAPE_LENGTH,15,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_OLMS__FILINGS,DESIGNATION_NAME,13,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF__ORGANIZATIONS,AWARDING_SUB_AGENCY_NAME,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC__ASSETS,ORGANIZATION_PHONE,42,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ATLANTA_DATAATLA_79E3C7BD36__RECORDS,NAICS_DESC,20,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_9FE0838E9F__PLACES,CONTACT_NAME,12,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_SAM_EXCLUSIONS__RECORDS,ADDRESS_1,23,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_38DBFE9AED__PLACES,SHAPE_LENG,10,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_LA_COUNTY_OPEN_D_D75E8EA051__FACILITIES,PARENT_COMPANY,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FEC_COMMITTEE_TO_CANDIDATE__RECORDS,CAND_ID,17,TEXT,YES,FEC_CAND_ID,STEEL,False,True,person,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FJC_IDB_BANKRUPTCY__CASE_SNAPSHOTS,DEBTOR1_ZIP,25,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_236A5362B9__PLACES,SHAPE_LENGTH,2,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_21E0E694B5__PLACES,F4_DIVISION_NAME,26,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_16A0BB67B4__PLACES,LAT,9,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_MEMPHIS_OPEN_DAT_9F6F4B2736__CASES,SHAPE__LENGTH,19,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1__CASES,ADDRESS,47,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_97789AB639__PLACES,NAME,6,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76__PLACES,LONGITUDE,10,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_NOAA_AIS__AIS_VESSEL_POSITIONS,IMO_NUMBER,2,TEXT,YES,IMO,STEEL,False,True,vessel,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_SAM_EXCLUSIONS__RECORDS,ZIP,27,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0DD7796234__PLACES,LONGITUDE,16,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2__RECORDS,LONGITUDE,22,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_USITC_DATAWEB__RECORDS,COUNTRY_CODE,4,TEXT,YES,COUNTRY,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_D354D2D6E2__RECORDS,USER_ZIP_C,71,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,INT_OPEN_PAYMENTS_ALL_YEARS,THIRD_PARTY_EQUALS_COVERED_RECIPIENT_INDICATOR,54,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_MINNEA_6CDCE692AA__FACILITIES,CCN,3,TEXT,YES,CCN,STEEL,False,True,facility,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION__CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NUMBER,45,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_EFBB617010__RECORDS,TERTIARY_ZIP_CODE,151,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FAA_REGISTRY__RECORDS,STREET,8,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_3CFE4113ED__RECORDS,GEOMETRY,27,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_A5D78A8B63__PLACES,STATION_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,CORE,STG_LEIE__EXCLUSIONS,STREET_ADDRESS,12,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_3E1426DF10__RECORDS,LATITUDE,17,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_20BC27569A__PLACES,SHAPE__AREA,2,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_BB0184F847__RECORDS,CONTRACTOR_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_E4498C978C__PLACES,PRP_SITE_NAME,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_FB89781122__PLACES,SHAPE__LENGTH,2,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_FORM5500__RECORDS,ADMIN_NAME,63,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_HUD_ASSISTED_HOUSING_PROJECTS__SUMMARIES,LATITUDE,84,NUMBER,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_OFLC__RECORDS,SECONDARY_ENTITY_BUSINESS_NAME_8,194,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_32D5FF05CA__PLACES,GEOMETRY,120,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ATLANTA_DATAATLA_79E3C7BD36__RECORDS,ZIP,8,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_DC_5CB81ACBDD__PLACES,NAICS_CODE,12,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_CC3BD4AFC2__PLACES,GEOID20,7,TEXT,YES,FIPS,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_DATALA_LOS_ANGEL_DC3670AFE1__PLACES,STREET_ADDRESS,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_HUD_MF_SECTION8_CONTRACTS__CONTRACTS,TRACS_STATUS_NAME,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_20C6FC6029__RECORDS,LATITUDE,20,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_5B37A5568E__RECORDS,LATITUDE,12,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_NIH_REPORTER__PROJECTS,STUDY_SECTION_NAME,42,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION__CONTRIBUTIONS,EMPLOYER_NAME,25,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_SEC_INVESTMENT_COMPANY_SERIES_CLASS__SERIES_CLASSES,ENTITY_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_860ECA7188__PLACES,LATITUDE,4,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FARA_BULK__FARA_REGISTRATIONS,ADDRESS_2,15,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_CA_LOBBY__CHG_LOG,ENTITY_NAME,17,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CFPB_HMDA_HISTORIC__LAR_RECORDS,APPLICANT_RACE_NAME_3,37,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CFPB_HMDA__RECORDS,APPLICANT_SEX,74,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_NOAA_STORM_EVENTS__EVENTS,END_LAT,47,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_7103930983__PLACES,FIELD_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_FDA_DRUG_ENFORCEMENT__DRUG_ENFORCEMENT_RECALLS,POSTAL_CODE,24,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__PLACES,C_27_NAICS_2,108,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_DOL_FORM5500__RECORDS,ADMIN_SIGNED_NAME,82,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CMS_FACILITY_AFFILIATION__PROVIDERS,PROVIDER_LAST_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_12691A85A0__RECORDS,ZIP,7,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WPRDC_ALLEGHENY_FA5CD1DACF__PLACES,FULL_ADDRESS,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7__RECORDS,NAICS_SECTOR,2,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621__PLACES,C_3_FRS_ID,97,TEXT,YES,FRS_ID,STEEL,False,True,facility,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_COLUMBUS_GIS_OPE_8259461C2A__ORGANIZATIONS,MAILINGADDRESS,5,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_MEMPHIS_OPEN_DAT_3057D84002__CASES,DOCKET,5,TEXT,YES,DOCKET,STRONG,False,True,case,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_CMS_LTCH__FACILITIES,ADDRESS_LINE_1,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_DC_E1DD5D3551__RECORDS,GEOMETRY,28,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_CDBDD459C0__FACILITIES,PRIMARY_SIC,8,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C65B641866__RECORDS,SHAPE,20,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_8B4D96292C__PLACES,SHAPE_AREA,5,TEXT,YES,GEOM,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_USASPENDING_BULK__ORGANIZATIONS,NAICS_CODE,110,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7A3C73B2FD__FACILITIES,PRIMARY_SIC,85,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_D354D2D6E2__RECORDS,NAME,81,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1__RECORDS,ADDRESS,47,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2__FACILITIES,PARENT_COMPANY_DB_NUMBER,85,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_INTL_IPC_FOOD_INSECURITY_GLOBAL__RECORDS,COUNTRY,2,TEXT,YES,COUNTRY,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_TAMPA_OPEN_DATA_485B900D71__RECORDS,C_ORGANIZATION,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_USASPENDING_BULK__RECORDS,RECIPIENT_COUNTRY_NAME,60,TEXT,YES,COUNTRY,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION__CONTRIBUTIONS,EMPLOYER_STREET_NUMBER,26,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_5A83580B83__PLACES,STREET_NUMBER,7,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_CONNECTICUT_OPEN_88B075D7AF__RECORDS,VETERAN_OWNED_ORGANIZATION,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ATLANTA_DATAATLA_5D9B9C30A9__RECORDS,NAICS_ALL,10,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_EFBB617010__RECORDS,COUNTY_NAME,13,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_0DEA033879__RECORDS,STREET_NAM,17,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_USDA_RD_MFH_ACTIVE_PROJECTS__PROJECTS,MAIN_ADDRESS_LINE1,8,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_62E4574F5E__FACILITIES,GIS_LONGITUDE,13,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_6611464444__PLACES,BASIN_NAME,14,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF__RECORDS,RECIPIENT_CONGRESSIONAL,218,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E__FILINGS,ADDRESS,1,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_INDIANA_DATA_HUB_FE00D42ACC__PLACES,FIPS,4,TEXT,YES,FIPS,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_TAMPA_OPEN_DATA_3AA5C05B7D__RECORDS,C_ORGANIZATION,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_1966AC023B__PLACES,LATITUDE,16,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_D354D2D6E2__RECORDS,COUNTRY,66,TEXT,YES,COUNTRY,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_9F5FD1969E__PLACES,NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_CONNECTICUT_OPEN_DEA6C4224A__PLACES,ZIP_CODE,8,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_HOUSTON_OPEN_DAT_95CC6891BD__RECORDS,NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_LA_COUNTY_OPEN_D_E034245E05__RECORDS,BUSINESS_NAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824__PROVIDERS,LAT,18,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_572F3C6271__FACILITIES,GIS_LONGITUDE,13,TEXT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_7A3C73B2FD__FACILITIES,SIC_2,87,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_SOC_UTAH_OPEN_DATA_P_F1292B8D2F__ORGANIZATIONS,PARENT_COMPANY_STATE,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_HARRIS_COUNTY_OP_D354D2D6E2__RECORDS,PRIMARY_SIC,21,TEXT,YES,SIC,STRONG,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2DFC1ADDEA__PLACES,DECEDENT_ZIP,18,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_EPA_GHGRP_FACILITY__FACILITIES,PARENT_COMPANY,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E__FILINGS,ZIP_CODE,60,TEXT,YES,ZIP,GEO,False,True,place,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_TAMPA_OPEN_DATA_35B3415BB7__RECORDS,C_ORGANIZATION,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_STAGING,DBT_CROGERS,STG_FED_IRS_EO_BMF__ORGS,ORGANIZATION_CODE,17,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
