source,target,tier,key,matched,match_rate
PORTAL_ARC_TUCSON_OPEN_DATA_A94D7DFBCF,PORTAL_ARC_TUCSON_OPEN_DATA_AD408FDF6D,GEO,ZIP,1036,91.0
PORTAL_SOC_DELAWARE_OPEN_DA_D15606CF5C,PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,STRONG,NAICS,270,89.1
PORTAL_SOC_UTAH_OPEN_DATA_P_294FE280EF,PORTAL_SOC_UTAH_OPEN_DATA_P_956795DA22,STRONG,NAICS,203,89.0
FED_CMS_HCRIS,PORTAL_SOC_UTAH_OPEN_DATA_P_DCD75231F6,STEEL,CCN,54,90.0
PORTAL_ARC_HARRIS_COUNTY_OP_D53D8CC5D8,PORTAL_ARC_HARRIS_COUNTY_OP_FB6331E67A,GEO,ZIP,33,89.2
PORTAL_ARC_HARRIS_COUNTY_OP_510B4A2AB2,PORTAL_ARC_HARRIS_COUNTY_OP_FB6331E67A,GEO,ZIP,33,89.2
FED_CMS_HOSPITAL_GENERAL,PORTAL_SOC_CONNECTICUT_OPEN_9A34CD28AE,GEO,ZIP,28,96.6
FED_CMS_HOSPITAL_GENERAL,PORTAL_SOC_CONNECTICUT_OPEN_9A34CD28AE,STEEL,CCN,27,90.0
PORTAL_ARC_HARRIS_COUNTY_OP_6133483DE0,PORTAL_SOC_TEXAS_OPEN_DATA_B4FDC1DC58,GEO,ZIP,9,90.0
PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,STRONG,DOCKET,871,89.2
FED_CMS_HCRIS,PORTAL_SOC_PA_OPEN_DATA_POR_CD66682741,STEEL,CCN,168,89.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,105,89.0
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7,STRONG,NAICS,104,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,STRONG,NAICS,104,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_645B93D1C3,STRONG,NAICS,104,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,STRONG,NAICS,104,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6,STRONG,NAICS,104,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B,STRONG,NAICS,104,88.9
PORTAL_SOC_UTAH_OPEN_DATA_P_2027B55EDA,PORTAL_SOC_UTAH_OPEN_DATA_P_D769AFDABA,STRONG,NAICS,88,88.9
PORTAL_SOC_UTAH_OPEN_DATA_P_4FE1D49F45,PORTAL_SOC_UTAH_OPEN_DATA_P_D769AFDABA,STRONG,SIC,78,90.7
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_F9EFC33574,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_42CA38B0B0,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_B0241DEE4B,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_447082E18E,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_A6AF8166D5,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_7DACFB4113,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_79CFD825BF,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_37975584A8,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_BF328ADD84,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_FA2123B348,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_1E3F70C6A8,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_0028F23236,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_5D4CAAD7FB,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_645B93D1C3,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_36BE408253,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_AC57352C67,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_4ED1B6FFA6,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_4DDE6E2C89,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_CEE3F16579,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_E7A8212053,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_A8921E729F,STRONG,NAICS,32,88.9
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,PORTAL_SOC_UTAH_OPEN_DATA_P_F6E04B3D02,STRONG,NAICS,32,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,PORTAL_ARC_TUCSON_OPEN_DATA_A2044BD114,GEO,ZIP,24,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1,PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A,STRONG,DOCKET,24,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,PORTAL_ARC_TUCSON_OPEN_DATA_F23F6E5C44,GEO,ZIP,16,88.9
PORTAL_ARC_HARRIS_COUNTY_OP_6CDCF96CA7,PORTAL_ARC_HARRIS_COUNTY_OP_F3D3A3AB57,GEO,ZIP,16,88.9
PORTAL_ARC_HARRIS_COUNTY_OP_E87E81379A,PORTAL_ARC_HARRIS_COUNTY_OP_F3D3A3AB57,GEO,ZIP,16,88.9
PORTAL_ARC_HARRIS_COUNTY_OP_6CDCF96CA7,PORTAL_ARC_HARRIS_COUNTY_OP_D9A3089ED0,GEO,ZIP,16,88.9
PORTAL_ARC_ATLANTA_DATAATLA_7B1D4C8E25,PORTAL_ARC_ATLANTA_DATAATLA_A59DB2E766,GEO,ZIP,16,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,GEO,ZIP,16,88.9
PORTAL_ARC_ATLANTA_DATAATLA_7B1D4C8E25,PORTAL_ARC_ATLANTA_DATAATLA_E3F1BF2204,GEO,ZIP,16,88.9
PORTAL_ARC_HARRIS_COUNTY_OP_D9A3089ED0,PORTAL_ARC_HARRIS_COUNTY_OP_E87E81379A,GEO,ZIP,16,88.9
PORTAL_ARC_ATLANTA_DATAATLA_7B1D4C8E25,PORTAL_ARC_ATLANTA_DATAATLA_E1F71F6EE6,GEO,ZIP,16,88.9
PORTAL_ARC_LA_COUNTY_OPEN_D_1632A8E413,PORTAL_ARC_LA_COUNTY_OPEN_D_18EE361084,GEO,ZIP,8,88.9
PORTAL_ARC_LA_COUNTY_OPEN_D_1632A8E413,PORTAL_ARC_LA_COUNTY_OPEN_D_2E79EB67C8,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,PORTAL_ARC_TUCSON_OPEN_DATA_E794DDDF28,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,PORTAL_ARC_TUCSON_OPEN_DATA_E794DDDF28,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,PORTAL_ARC_TUCSON_OPEN_DATA_F23F6E5C44,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,PORTAL_ARC_TUCSON_OPEN_DATA_F23F6E5C44,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,PORTAL_ARC_TUCSON_OPEN_DATA_65A6CDEF8F,GEO,ZIP,8,88.9
PORTAL_ARC_OPEN_DATA_DC_582A28D212,PORTAL_ARC_OPEN_DATA_DC_E1DD5D3551,GEO,ZIP,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,GEO,ZIP,8,88.9
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_7DACFB4113,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF328ADD84,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_FA2123B348,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_37975584A8,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_AC57352C67,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_79CFD825BF,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_F6E04B3D02,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_B0241DEE4B,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_A6AF8166D5,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_CEE3F16579,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_F9EFC33574,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_4DDE6E2C89,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_42CA38B0B0,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_5D4CAAD7FB,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_4ED1B6FFA6,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_1E3F70C6A8,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252,STRONG,NAICS,103,88.8
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,PORTAL_SOC_UTAH_OPEN_DATA_P_E7A8212053,STRONG,NAICS,103,88.8
PORTAL_SOC_UTAH_OPEN_DATA_P_728FDA9FB7,PORTAL_SOC_UTAH_OPEN_DATA_P_99D27E2813,STRONG,NAICS,86,88.7
PORTAL_SOC_UTAH_OPEN_DATA_P_598E83DA4D,PORTAL_SOC_UTAH_OPEN_DATA_P_9CF01A9E6C,STRONG,SIC,74,90.2
PORTAL_ARC_LA_COUNTY_OPEN_D_0A94DB308E,PORTAL_ARC_LA_COUNTY_OPEN_D_1A6706943D,STEEL,NPI,71,88.8
PORTAL_ARC_LA_COUNTY_OPEN_D_0A94DB308E,PORTAL_ARC_LA_COUNTY_OPEN_D_73B029DCD6,GEO,ZIP,65,89.0
PORTAL_ARC_ATLANTA_DATAATLA_A0F4032894,PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F,STRONG,NAICS,56,88.9
PORTAL_ARC_ATLANTA_DATAATLA_898CD032B3,PORTAL_ARC_ATLANTA_DATAATLA_DDCDF8F47F,STRONG,NAICS,56,88.9
PORTAL_ARC_HARRIS_COUNTY_OP_F22D53C24D,PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1,GEO,ZIP,44,89.8
PORTAL_ARC_HARRIS_COUNTY_OP_4F19F66C45,PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1,GEO,ZIP,44,89.8
PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A,STRONG,DOCKET,24,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A,STRONG,DOCKET,24,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,PORTAL_ARC_TUCSON_OPEN_DATA_7044E0923D,STRONG,DOCKET,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_7044E0923D,PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,STRONG,DOCKET,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,PORTAL_ARC_TUCSON_OPEN_DATA_7044E0923D,STRONG,DOCKET,8,88.9
PORTAL_ARC_TUCSON_OPEN_DATA_7B6232F22D,PORTAL_ARC_TUCSON_OPEN_DATA_A937D836B3,STRONG,DOCKET,512,88.6
PORTAL_ARC_LA_COUNTY_OPEN_D_0A94DB308E,PORTAL_ARC_LA_COUNTY_OPEN_D_E6A4C1D69B,GEO,ZIP,65,89.0
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_4ED1B6FFA6,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_5D4CAAD7FB,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_FA2123B348,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_7DACFB4113,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_F6E04B3D02,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_B0241DEE4B,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_42CA38B0B0,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_F9EFC33574,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_645B93D1C3,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,46,88.5
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,PORTAL_SOC_UTAH_OPEN_DATA_P_0028F23236,STRONG,NAICS,46,88.5
