id,label,domain,rows,degree,tier,x,y
PORTAL_ARC_TUCSON_OPEN_DATA_B64E31A541,Tucson Open Data B64E31A541,other,798,137,STRONG,0.20067813272259477,-0.29013836660644815
PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,Tucson Open Data B77E902275,other,2000,126,STRONG,0.19055713712755012,-0.2418106844226019
PORTAL_ARC_TUCSON_OPEN_DATA_B8BE43CF1C,Tucson Open Data B8Be43Cf1C,other,2000,138,STRONG,0.23464594927390095,-0.2589698468457496
PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,Tucson Open Data Bade778B92,other,2000,146,STRONG,0.20624015949024546,-0.26474791578503765
PORTAL_ARC_TUCSON_OPEN_DATA_BDA54FB1D9,Tucson Open Data Bda54Fb1D9,other,2000,69,STRONG,0.1967747180668741,-0.30095105138283373
PORTAL_ARC_TUCSON_OPEN_DATA_C1ADDCDDD2,Tucson Open Data C1Addcddd2,other,2000,1,STRONG,0.48914415399596844,-0.5220548014610421
PORTAL_ARC_TUCSON_OPEN_DATA_C92A89BB0D,Tucson Open Data C92A89Bb0D,other,2000,147,STRONG,0.20077763788562236,-0.2798791585020448
PORTAL_ARC_TUCSON_OPEN_DATA_CDD4037DF8,Tucson Open Data Cdd4037Df8,other,2000,154,STRONG,0.12579381135654838,-0.17190996903860858
PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A,Tucson Open Data Cdffe1002A,other,43,56,STRONG,0.1461577385069085,-0.2151148707406224
PORTAL_ARC_TUCSON_OPEN_DATA_CF1942A6CE,Tucson Open Data Cf1942A6Ce,other,2000,142,STRONG,0.24273865826619026,-0.2687337670238006
PORTAL_ARC_TUCSON_OPEN_DATA_D4FFB81E01,Tucson Open Data D4Ffb81E01,other,361,115,STRONG,0.2268081579131531,-0.2807755301433527
PORTAL_ARC_TUCSON_OPEN_DATA_DB600D27AE,Tucson Open Data Db600D27Ae,other,2000,76,STRONG,0.21376632352043773,-0.2995638357609436
PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE,Tucson Open Data E0Edea39Be,other,2,0,,,
PORTAL_ARC_TUCSON_OPEN_DATA_E794DDDF28,Tucson Open Data E794Dddf28,other,276,71,STRONG,0.041066490993024805,-0.15502082077404394
PORTAL_ARC_TUCSON_OPEN_DATA_E9360F6C40,Tucson Open Data E9360F6C40,other,833,138,STRONG,0.20929938455928643,-0.28316525563847683
PORTAL_ARC_TUCSON_OPEN_DATA_EA7ADF4848,Tucson Open Data Ea7Adf4848,other,23,30,CORROBORATED,0.06727454365496303,-0.13816639303334416
PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,Tucson Open Data Eab8D87A4D,other,2000,125,STRONG,0.20234445126293038,-0.2277869147548337
PORTAL_ARC_TUCSON_OPEN_DATA_EC706EAD4C,Tucson Open Data Ec706Ead4C,other,437,132,STRONG,0.21351984584560418,-0.2903298212904589
PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,Tucson Open Data Ee2E5Db309,other,2000,145,STRONG,0.1957916516900576,-0.2590183170358064
PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD,Tucson Open Data F0203665Dd,other,2,0,,,
PORTAL_ARC_TUCSON_OPEN_DATA_F23F6E5C44,Tucson Open Data F23F6E5C44,other,645,76,STRONG,0.04060865619883835,-0.13739364327665546
PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,Tucson Open Data F5Dcf594Af,other,2000,147,STRONG,0.1922986200589172,-0.27544892889308714
PORTAL_ARC_TUCSON_OPEN_DATA_F91596293E,Tucson Open Data F91596293E,other,36,45,STRONG,0.0486819346966778,-0.15643332786433994
PORTAL_ARC_TUCSON_OPEN_DATA_F919285F50,Tucson Open Data F919285F50,other,12,19,STRONG,0.30028336291674446,-0.32521703102846095
PORTAL_ARC_TUCSON_OPEN_DATA_F9376D5072,Tucson Open Data F9376D5072,other,2000,141,STRONG,0.2172619981026687,-0.2519210279742079
PORTAL_ARC_TUCSON_OPEN_DATA_F970BAADB3,Tucson Open Data F970Baadb3,other,2000,149,STRONG,0.1873762378301247,-0.25570575504585885
PORTAL_ARC_TUCSON_OPEN_DATA_FA71372C44,Tucson Open Data Fa71372C44,other,2000,148,STRONG,0.20539730855092148,-0.25200719860353404
PORTAL_ARC_VERMONT_OPEN_GEO_62F10327D4,Vermont Open Geo 62F10327D4,other,424,2,PROBABILISTIC,7.805231013858105,-1.933185749131747
PORTAL_ARC_VERMONT_OPEN_GEO_9E55D67E2C,Vermont Open Geo 9E55D67E2C,other,286,4,STRONG,7.777093896653818,-1.964992456448221
PORTAL_ARC_VERMONT_OPEN_GEO_DE261D6F8C,Vermont Open Geo De261D6F8C,other,286,4,STRONG,7.81800546318211,-1.974319705308946
PORTAL_ARC_WAKE_COUNTY_OPEN_4B425FD089,Wake County Open 4B425Fd089,other,2000,20,STEEL,0.07956715763291046,0.050398631410952854
PORTAL_ARC_WISCONSIN_OPEN_D_022EFD1AE5,Wisconsin Open D 022Efd1Ae5,other,2,0,,,
PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824,Wisconsin Open D 07Cf3C3824,other,2,4,BRIDGE,0.002922159410460245,-0.22227214150171967
PORTAL_ARC_WISCONSIN_OPEN_D_4EBC995C5D,Wisconsin Open D 4Ebc995C5D,other,56,31,BRIDGE,-0.11139450479355499,-0.04370733962099471
PORTAL_ARC_WISCONSIN_OPEN_D_5206358BDD,Wisconsin Open D 5206358Bdd,other,604,54,CORROBORATED,-0.09033321459461763,-0.013660693070029444
PORTAL_ARC_WISCONSIN_OPEN_D_601E691159,Wisconsin Open D 601E691159,other,1,0,,,
PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB,Wisconsin Open D 717F8037Eb,other,9,17,BRIDGE,-0.10111492831246142,-0.07962652249374749
PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715,Wisconsin Open D B2Efa24715,other,14,23,BRIDGE,-0.14004985048954008,-0.025473487536888915
PORTAL_ARC_WISCONSIN_OPEN_D_CB1509F410,Wisconsin Open D Cb1509F410,other,42,31,BRIDGE,-0.11490016661839302,-0.00226217084839637
PORTAL_ARC_WISCONSIN_OPEN_D_D05399642C,Wisconsin Open D D05399642C,other,8,14,BRIDGE,-0.035596543404698804,-0.13026708786779806
PORTAL_SOC_AUSTIN_OPEN_DATA_0B4C639A1C,Austin Open Data 0B4C639A1C,other,526,0,,,
PORTAL_SOC_AUSTIN_OPEN_DATA_B5E56C7A67,Austin Open Data B5E56C7A67,other,51,37,STRONG,-0.14570290147885603,0.12616812184356663
PORTAL_SOC_CAMBRIDGE_OPEN_D_8A1152140C,Cambridge Open D 8A1152140C,other,749,0,,,
PORTAL_SOC_CAMBRIDGE_OPEN_D_D1389AFE1E,Cambridge Open D D1389Afe1E,other,1110,85,STRONG,-0.14935525435802507,0.12018648803422799
PORTAL_SOC_CAMBRIDGE_OPEN_D_FB7C7229D0,Cambridge Open D Fb7C7229D0,other,1259,6,STEEL,0.1698787310635022,0.20742474687085133
PORTAL_SOC_CHICAGO_DATA_POR_1719DAE821,Chicago Data Por 1719Dae821,other,2000,13,PROBABILISTIC,-0.019522360884096236,0.1981951311150758
PORTAL_SOC_CHICAGO_DATA_POR_1CA267A903,Chicago Data Por 1Ca267A903,other,2000,43,STRONG,-0.056256155694781984,0.17999881282495647
PORTAL_SOC_CHICAGO_DATA_POR_26DE83BAF4,Chicago Data Por 26De83Baf4,other,2000,13,PROBABILISTIC,-0.0150405088332487,0.17360428917190984
PORTAL_SOC_CHICAGO_DATA_POR_51304D7360,Chicago Data Por 51304D7360,other,2000,0,,,
PORTAL_SOC_CHICAGO_DATA_POR_FC19B9A2BE,Chicago Data Por Fc19B9A2Be,other,672,17,CORROBORATED,-0.005181847786374773,0.058459419816328816
PORTAL_SOC_COLOMBIA_NATIONA_3C8F38B720,Colombia Nationa 3C8F38B720,other,2000,0,,,
PORTAL_SOC_COLOMBIA_NATIONA_95D4789BA7,Colombia Nationa 95D4789Ba7,other,840,0,,,
PORTAL_SOC_COLORADO_INFORMA_0637BE3AAC,Colorado Informa 0637Be3Aac,other,2000,63,STRONG,-0.4539995550683318,0.10665639540364676
PORTAL_SOC_COLORADO_INFORMA_1CF33FB763,Colorado Informa 1Cf33Fb763,other,2000,163,STRONG,-0.24458139175968394,0.10812592288278522
PORTAL_SOC_COLORADO_INFORMA_1D5CFAD830,Colorado Informa 1D5Cfad830,other,2000,194,STRONG,-0.08678680098991862,0.04473688551720058
PORTAL_SOC_COLORADO_INFORMA_239FBA8B76,Colorado Informa 239Fba8B76,other,2000,10,STEEL,0.3489330330020788,0.1731485542270152
PORTAL_SOC_COLORADO_INFORMA_46101BE391,Colorado Informa 46101Be391,other,2000,31,STEEL,0.16868019696915645,0.09287209779956682
PORTAL_SOC_COLORADO_INFORMA_4844CA967D,Colorado Informa 4844Ca967D,other,36,11,STRONG,0.08219842094533383,0.08361178564129251
PORTAL_SOC_COLORADO_INFORMA_502999772D,Colorado Informa 502999772D,other,984,62,STRONG,-0.44826184988967843,0.12108109724078052
PORTAL_SOC_COLORADO_INFORMA_6367A44C92,Colorado Informa 6367A44C92,other,1989,10,STEEL,0.33131557386239313,0.17794416285579887
PORTAL_SOC_COLORADO_INFORMA_6BE19A7323,Colorado Informa 6Be19A7323,other,2000,63,STRONG,-0.4439873596866571,0.10320802169194086
PORTAL_SOC_COLORADO_INFORMA_9224CC38D4,Colorado Informa 9224Cc38D4,other,2000,4,STRONG,0.15307814998268615,0.2823143144470903
PORTAL_SOC_COLORADO_INFORMA_9A760AEFAA,Colorado Informa 9A760Aefaa,other,732,16,GEO,0.06660854409859376,-0.00724529301906023
PORTAL_SOC_COLORADO_INFORMA_A50DA9B699,Colorado Informa A50Da9B699,other,2000,10,STEEL,0.33762941932431695,0.19172870838453765
PORTAL_SOC_COLORADO_INFORMA_B4DD509314,Colorado Informa B4Dd509314,other,2000,10,STEEL,0.32537993265910853,0.1968188676286989
PORTAL_SOC_COLORADO_INFORMA_C4D7351098,Colorado Informa C4D7351098,other,150,63,STRONG,-0.4367031593748411,0.1179800308950698
PORTAL_SOC_COLORADO_INFORMA_D017CFCF7F,Colorado Informa D017Cfcf7F,other,327,10,STEEL,0.3569812038402459,0.19087104017078854
PORTAL_SOC_COLORADO_INFORMA_DE6C8A6901,Colorado Informa De6C8A6901,other,2000,192,STRONG,-0.07979991904856598,0.04031141008805395
PORTAL_SOC_COLORADO_INFORMA_E80CA7800E,Colorado Informa E80Ca7800E,other,2000,168,STRONG,-0.08360323753417924,0.051298751702780504
PORTAL_SOC_COLORADO_INFORMA_F0E162D7A8,Colorado Informa F0E162D7A8,other,2000,10,STEEL,0.33894668937019407,0.1627774880409675
PORTAL_SOC_COLORADO_INFORMA_F78543C045,Colorado Informa F78543C045,other,249,10,STEEL,0.34707834358423745,0.21064256812263038
PORTAL_SOC_COLORADO_INFORMA_F9498D9B7F,Colorado Informa F9498D9B7F,other,2000,10,STEEL,0.32325627603776574,0.20663217250539495
PORTAL_SOC_CONNECTICUT_OPEN_1CD7311280,Connecticut Open 1Cd7311280,other,1606,8,PROBABILISTIC,-0.07047326209306114,-0.19540962934153813
PORTAL_SOC_CONNECTICUT_OPEN_28F32B559B,Connecticut Open 28F32B559B,other,21,62,STRONG,-0.4359125810449048,0.1346116252159432
PORTAL_SOC_CONNECTICUT_OPEN_421E7F6A7E,Connecticut Open 421E7F6A7E,other,2000,0,,,
PORTAL_SOC_CONNECTICUT_OPEN_55FF4E7BA7,Connecticut Open 55Ff4E7Ba7,other,23,2,STRONG,-0.47866158549575066,-0.2996457523605859
PORTAL_SOC_CONNECTICUT_OPEN_6CDD9E3A6E,Connecticut Open 6Cdd9E3A6E,other,2000,63,STRONG,-0.4548149032935859,0.09117525347894513
PORTAL_SOC_CONNECTICUT_OPEN_7909C84EE4,Connecticut Open 7909C84Ee4,other,22,62,STRONG,-0.44997086170854855,0.09750028406573238
PORTAL_SOC_CONNECTICUT_OPEN_886AEF6AC6,Connecticut Open 886Aef6Ac6,other,20,62,STRONG,-0.42800667105532814,0.13250510967237347
PORTAL_SOC_CONNECTICUT_OPEN_88B075D7AF,Connecticut Open 88B075D7Af,other,2000,50,STRONG,-0.0741996728355587,0.13161767954153997
PORTAL_SOC_CONNECTICUT_OPEN_95AC60CEE1,Connecticut Open 95Ac60Cee1,other,1999,0,,,
PORTAL_SOC_CONNECTICUT_OPEN_9A34CD28AE,Connecticut Open 9A34Cd28Ae,other,2000,35,STEEL,-0.011262949042399068,0.019384792510806735
PORTAL_SOC_CONNECTICUT_OPEN_AEB46F6C94,Connecticut Open Aeb46F6C94,other,2000,91,STRONG,-0.11459164622196,0.10398613997133174
PORTAL_SOC_CONNECTICUT_OPEN_B2B9303A5F,Connecticut Open B2B9303A5F,other,274,61,STRONG,-0.44819410945199994,0.08367645557103952
PORTAL_SOC_CONNECTICUT_OPEN_BD88772B17,Connecticut Open Bd88772B17,other,1367,10,STRONG,-0.2297675045319436,-0.07968775981664505
PORTAL_SOC_CONNECTICUT_OPEN_DEA6C4224A,Connecticut Open Dea6C4224A,other,4,10,STRONG,-0.197696648046557,0.009296945824911917
PORTAL_SOC_CONNECTICUT_OPEN_F42EDA9B76,Connecticut Open F42Eda9B76,other,20,2,STRONG,-0.4582728302130701,-0.32597237095343445
PORTAL_SOC_CONNECTICUT_OPEN_FF2B86A533,Connecticut Open Ff2B86A533,other,2000,106,STRONG,-0.1038692597712264,0.09353133723594004
PORTAL_SOC_DATALA_LOS_ANGEL_361B8161B7,Datala Los Angel 361B8161B7,other,2000,40,STRONG,0.06790611691981986,0.03451271346659877
PORTAL_SOC_DATALA_LOS_ANGEL_A94A3A65BD,Datala Los Angel A94A3A65Bd,other,2000,7,STRONG,0.14317399397018693,0.1910566509373979
PORTAL_SOC_DATALA_LOS_ANGEL_DC3670AFE1,Datala Los Angel Dc3670Afe1,other,2000,23,STRONG,0.11904075061076591,0.04655977462068241
PORTAL_SOC_DELAWARE_OPEN_DA_98A9EE0BC7,Delaware Open Da 98A9Ee0Bc7,other,1025,95,GEO,-0.03870587719111881,0.018386761392505592
PORTAL_SOC_DELAWARE_OPEN_DA_9E200409C5,Delaware Open Da 9E200409C5,other,1858,64,STRONG,-0.30421979126611803,0.0620601009307631
PORTAL_SOC_DELAWARE_OPEN_DA_D15606CF5C,Delaware Open Da D15606Cf5C,other,303,13,STRONG,-0.2673331239433471,0.16030731151338734
PORTAL_SOC_DELAWARE_OPEN_DA_EB5F15ED0E,Delaware Open Da Eb5F15Ed0E,other,67,0,,,
PORTAL_SOC_MARYLAND_OPEN_DA_1B2CC0ADB9,Maryland Open Da 1B2Cc0Adb9,other,64,44,STEEL,0.02848310117768444,0.0007193045718895133
PORTAL_SOC_MARYLAND_OPEN_DA_786470E96F,Maryland Open Da 786470E96F,other,194,2,STRONG,7.032995767476604,-3.724325579130644
PORTAL_SOC_MARYLAND_OPEN_DA_7CE817C5CE,Maryland Open Da 7Ce817C5Ce,other,64,44,STEEL,0.033977221380295936,-0.008308761066590833
PORTAL_SOC_MARYLAND_OPEN_DA_8EED7B8121,Maryland Open Da 8Eed7B8121,other,661,2,STRONG,7.099294675141338,-3.7445087237364363
PORTAL_SOC_MARYLAND_OPEN_DA_BAA13FC4EC,Maryland Open Da Baa13Fc4Ec,other,1997,105,STRONG,-0.07463380540475874,0.0909677960041581
PORTAL_SOC_MARYLAND_OPEN_DA_D9D09EF11B,Maryland Open Da D9D09Ef11B,other,814,2,STRONG,7.1170686371316405,-3.779971986919155
PORTAL_SOC_MESA_CITY_DATA_H_1D5C4ED269,Mesa City Data H 1D5C4Ed269,other,598,63,STRONG,-0.44638996547907545,0.11291381435661726
PORTAL_SOC_NEW_YORK_STATE_O_0C94DD2B8A,New York State O 0C94Dd2B8A,other,1999,48,STRONG,-0.06554825699476971,0.1719170017864696
PORTAL_SOC_NEW_YORK_STATE_O_153DF2DB81,New York State O 153Df2Db81,other,1996,109,STRONG,-0.07627000720413982,0.10599121225013287
PORTAL_SOC_NEW_YORK_STATE_O_1C387B0AE6,New York State O 1C387B0Ae6,other,2000,62,STRONG,-0.4404511386086193,0.12682207983178104
PORTAL_SOC_NEW_YORK_STATE_O_49CD8C5B65,New York State O 49Cd8C5B65,other,161,0,,,
PORTAL_SOC_NEW_YORK_STATE_O_4A5291BE83,New York State O 4A5291Be83,other,2000,52,STRONG,-0.3967403454990758,0.14295269772085323
PORTAL_SOC_NEW_YORK_STATE_O_7B6EACD070,New York State O 7B6Eacd070,other,2000,12,STRONG,-0.28794808893795376,0.17978740786550315
PORTAL_SOC_NEW_YORK_STATE_O_7DD1C9CB24,New York State O 7Dd1C9Cb24,other,743,2,PROBABILISTIC,0.10520740729865198,0.2806171008394182
PORTAL_SOC_NEW_YORK_STATE_O_9BB5326481,New York State O 9Bb5326481,other,1057,15,STRONG,0.08006459062341086,0.1967085244374588
PORTAL_SOC_NEW_YORK_STATE_O_A677772945,New York State O A677772945,other,2000,4,STRONG,0.20493534541039377,0.24152682330852246
PORTAL_SOC_NEW_YORK_STATE_O_C08EFA40C8,New York State O C08Efa40C8,other,2000,34,STRONG,-0.07568815656849626,0.19483392172731778
PORTAL_SOC_NEW_YORK_STATE_O_DF2D96A77F,New York State O Df2D96A77F,other,2000,77,STRONG,-0.3544901172306356,0.11140154124701682
PORTAL_SOC_NEW_YORK_STATE_O_EFF72C4402,New York State O Eff72C4402,other,2000,11,GEO,0.09061010795284095,0.07463539162229617
PORTAL_SOC_NJ_OPEN_DATA_CEN_A0D94510CA,Nj Open Data Cen A0D94510Ca,other,2000,35,STEEL,0.0132226862555638,0.04065222953653536
PORTAL_SOC_OPEN_DATA_BR_21BB19A94A,Open Data Br 21Bb19A94A,other,2000,113,STRONG,-0.09637276353346923,0.09947557609072082
PORTAL_SOC_OPEN_DATA_BR_6083BC2934,Open Data Br 6083Bc2934,other,2000,102,STRONG,-0.06815843731250856,0.08986428308580918
PORTAL_SOC_OPEN_DATA_BR_B141E1C0F8,Open Data Br B141E1C0F8,other,1999,85,STRONG,-0.12054682000707118,0.10914621857570966
PORTAL_SOC_OPEN_DATA_BR_C110D5CF59,Open Data Br C110D5Cf59,other,1468,70,STRONG,-0.10948112117871674,0.0785223911646159
PORTAL_SOC_OPEN_DATA_BR_FC0D2DAA2B,Open Data Br Fc0D2Daa2B,other,1999,85,STRONG,-0.10660883572001575,0.09168556678079609
PORTAL_SOC_OREGON_OPEN_DATA_072D0C4A94,Oregon Open Data 072D0C4A94,other,2000,10,STRONG,0.07038626778830263,0.09746837794759619
PORTAL_SOC_OREGON_OPEN_DATA_DC4AEE7DB0,Oregon Open Data Dc4Aee7Db0,other,2000,96,STRONG,-0.12676392807449366,0.0797165025027148
PORTAL_SOC_OREGON_OPEN_DATA_E338C547C2,Oregon Open Data E338C547C2,other,2000,11,STEEL,0.11695352695497116,0.0029658652613811284
PORTAL_SOC_PA_OPEN_DATA_POR_5A9F04BB9C,Pa Open Data Por 5A9F04Bb9C,other,1712,1,PROBABILISTIC,-0.04221371100756373,-0.3694810070241225
PORTAL_SOC_PA_OPEN_DATA_POR_7D4F8FCE94,Pa Open Data Por 7D4F8Fce94,other,1428,75,STRONG,-0.3173653232087048,0.0706495513635466
PORTAL_SOC_PA_OPEN_DATA_POR_84400DC75D,Pa Open Data Por 84400Dc75D,other,2000,75,STRONG,-0.3151607280236809,0.074427281484855
PORTAL_SOC_PA_OPEN_DATA_POR_CD66682741,Pa Open Data Por Cd66682741,other,2000,46,STEEL,0.0021617658073911344,0.00847325203118146
PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB,Santa Clara Coun 487Fcd1Fab,other,8,0,,,
PORTAL_SOC_SEATTLE_OPEN_DAT_C8F2072189,Seattle Open Dat C8F2072189,other,2000,98,STRONG,-0.10003939521873093,0.11768305608945259
PORTAL_SOC_SF_OPENDATA_DATA_79618299A6,Sf Opendata Data 79618299A6,other,2000,55,STRONG,0.03298919628372921,0.03961085061024421
PORTAL_SOC_SF_OPENDATA_DATA_8DCCC91916,Sf Opendata Data 8Dccc91916,other,1560,17,STEEL,0.054976809887709206,0.11767470207748898
PORTAL_SOC_SF_OPENDATA_DATA_C19EE9EB44,Sf Opendata Data C19Ee9Eb44,other,157,14,STEEL,0.07461945099805677,-0.05293149137298777
PORTAL_SOC_TEXAS_OPEN_DATA_0F8F4663C8,Texas Open Data 0F8F4663C8,other,1009,107,STRONG,-0.07635728825931626,0.14447072668564634
PORTAL_SOC_TEXAS_OPEN_DATA_24C81C0C8A,Texas Open Data 24C81C0C8A,other,2000,84,STRONG,-0.12274577391726525,0.11742666465475571
PORTAL_SOC_TEXAS_OPEN_DATA_28E2F49084,Texas Open Data 28E2F49084,other,2000,4,PROBABILISTIC,0.033147007566201925,0.3185988811115577
PORTAL_SOC_TEXAS_OPEN_DATA_31F82D63F8,Texas Open Data 31F82D63F8,other,1998,80,STRONG,-0.12882608439316423,0.12687479865243814
PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F,Texas Open Data 354E3Abf4F,other,2000,179,STRONG,-0.09778721505767615,0.05508371776054393
PORTAL_SOC_TEXAS_OPEN_DATA_38B5253053,Texas Open Data 38B5253053,other,2000,81,STRONG,-0.12895283221365283,0.14365969427230088
PORTAL_SOC_TEXAS_OPEN_DATA_4D3A5EED0F,Texas Open Data 4D3A5Eed0F,other,2000,128,STRONG,-0.10152835676557716,0.02486047528906104
PORTAL_SOC_TEXAS_OPEN_DATA_5410A1009F,Texas Open Data 5410A1009F,other,2000,168,STRONG,-0.10621994543403744,0.06658621627054134
PORTAL_SOC_TEXAS_OPEN_DATA_5A5338F21B,Texas Open Data 5A5338F21B,other,2000,90,STRONG,-0.1341382844456872,0.13263855210135614
PORTAL_SOC_TEXAS_OPEN_DATA_6F798A64FA,Texas Open Data 6F798A64Fa,other,2000,31,STEEL,-0.023564749442878417,0.10743560865654538
PORTAL_SOC_TEXAS_OPEN_DATA_91F1C8D27D,Texas Open Data 91F1C8D27D,other,2000,4,STEEL,0.01470002412809867,0.3168036356007639
PORTAL_SOC_TEXAS_OPEN_DATA_A124DC2A11,Texas Open Data A124Dc2A11,other,2000,31,GEO,-0.16005189844125212,-0.027000222126016077
PORTAL_SOC_TEXAS_OPEN_DATA_A415622C5D,Texas Open Data A415622C5D,other,2000,169,STRONG,-0.08918086663439526,0.05787617797846212
PORTAL_SOC_TEXAS_OPEN_DATA_A7AB49CB1A,Texas Open Data A7Ab49Cb1A,other,447,2,STEEL,0.26837298286696504,0.06746567347114112
PORTAL_SOC_TEXAS_OPEN_DATA_B4FDC1DC58,Texas Open Data B4Fdc1Dc58,other,2000,71,CORROBORATED,-0.10566544033920029,-0.009296148505356667
PORTAL_SOC_TEXAS_OPEN_DATA_B8DDC96BFF,Texas Open Data B8Ddc96Bff,other,2000,1,STEEL,-0.020052320293643115,0.4937557175832562
PORTAL_SOC_TEXAS_OPEN_DATA_D1849939BC,Texas Open Data D1849939Bc,other,1572,0,,,
PORTAL_SOC_TEXAS_OPEN_DATA_D83872D208,Texas Open Data D83872D208,other,239,1,PROBABILISTIC,-0.0730983158135443,0.4857201633330187
PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1,Texas Open Data Da657010B1,other,2000,138,STRONG,-0.07917493977606217,0.00799029377574545
PORTAL_SOC_TEXAS_OPEN_DATA_EADC02D661,Texas Open Data Eadc02D661,other,1990,94,STRONG,-0.12932015368459904,0.08396509990959912
PORTAL_SOC_TEXAS_OPEN_DATA_F525266F32,Texas Open Data F525266F32,other,474,72,STEEL,-0.0509046941701085,0.0098866823036183
PORTAL_SOC_UTAH_OPEN_DATA_P_0028F23236,Utah Open Data P 0028F23236,other,117,70,STRONG,-0.4244001367115318,0.10233491600832047
PORTAL_SOC_UTAH_OPEN_DATA_P_0844D0BD12,Utah Open Data P 0844D0Bd12,other,2000,147,STRONG,-0.01341118867893864,0.13944069376091411
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,Utah Open Data P 08Ba00868C,other,118,70,STRONG,-0.3794026713345663,0.09556036432330645
PORTAL_SOC_UTAH_OPEN_DATA_P_0F31165E86,Utah Open Data P 0F31165E86,other,2000,112,STRONG,-0.09537215799985727,0.12064562052833146
PORTAL_SOC_UTAH_OPEN_DATA_P_103F7D641F,Utah Open Data P 103F7D641F,other,2000,4,STEEL,0.05351303855260243,0.414300279506009
PORTAL_SOC_UTAH_OPEN_DATA_P_1614522F52,Utah Open Data P 1614522F52,other,575,118,STRONG,-0.10307352301360943,0.10684701888176673
PORTAL_SOC_UTAH_OPEN_DATA_P_18582DDC54,Utah Open Data P 18582Ddc54,other,2000,14,STEEL,-0.4976030506258452,-0.1511988557983962
PORTAL_SOC_UTAH_OPEN_DATA_P_193D6FEEC1,Utah Open Data P 193D6Feec1,other,87,62,STRONG,-0.34189664375715423,0.10160050021428459
PORTAL_SOC_UTAH_OPEN_DATA_P_1A3EDE9CAD,Utah Open Data P 1A3Ede9Cad,other,643,9,STEEL,0.13959354695986664,0.024454105089545368
PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7,Utah Open Data P 1C0C156Da7,other,117,70,STRONG,-0.3831515005384979,0.0685165249202553
PORTAL_SOC_UTAH_OPEN_DATA_P_1E3F70C6A8,Utah Open Data P 1E3F70C6A8,other,116,70,STRONG,-0.4196792985832202,0.11831024770157102
PORTAL_SOC_UTAH_OPEN_DATA_P_2027B55EDA,Utah Open Data P 2027B55Eda,other,525,175,STRONG,-0.0930947398932419,0.1594392591641633
PORTAL_SOC_UTAH_OPEN_DATA_P_2065CE1D57,Utah Open Data P 2065Ce1D57,other,17,0,,,
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,Utah Open Data P 21E87270E6,other,118,70,STRONG,-0.4285591166908604,0.07583818836999782
PORTAL_SOC_UTAH_OPEN_DATA_P_266D3FB7BF,Utah Open Data P 266D3Fb7Bf,other,69,11,STRONG,3.8071714611904763,4.305464232331481
PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B,Utah Open Data P 27F4752A1B,other,117,70,STRONG,-0.4111579593635285,0.11928588281288094
PORTAL_SOC_UTAH_OPEN_DATA_P_294FE280EF,Utah Open Data P 294Fe280Ef,other,604,98,STRONG,-0.10917453432490909,0.11167461876471026
PORTAL_SOC_UTAH_OPEN_DATA_P_2F94947455,Utah Open Data P 2F94947455,other,2000,3,STEEL,-1.356661393462173,-7.429449142944654
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,Utah Open Data P 2Fdf78Bd22,other,117,70,STRONG,-0.3800873477069849,0.10958719232805557
PORTAL_SOC_UTAH_OPEN_DATA_P_327D0E821D,Utah Open Data P 327D0E821D,other,2000,142,STRONG,-0.05888970522802541,0.11848362941596237
PORTAL_SOC_UTAH_OPEN_DATA_P_3345D79E51,Utah Open Data P 3345D79E51,other,616,145,STRONG,-0.1128925770960724,0.16668226692750965
PORTAL_SOC_UTAH_OPEN_DATA_P_36BE408253,Utah Open Data P 36Be408253,other,117,70,STRONG,-0.3892750623157429,0.05857264836189819
PORTAL_SOC_UTAH_OPEN_DATA_P_37575AD872,Utah Open Data P 37575Ad872,other,559,175,STRONG,-0.1176003590432494,0.15508198136461482
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,Utah Open Data P 376293Fcf7,other,118,70,STRONG,-0.4196717228884086,0.11476546847960756
PORTAL_SOC_UTAH_OPEN_DATA_P_37975584A8,Utah Open Data P 37975584A8,other,116,70,STRONG,-0.43457159706856324,0.06892196314668499
